date_time,location,datagrab_loc,temp_c,data_type
4/29/2025 22:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.665405,Provisional
4/29/2025 22:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.469867,Provisional
4/29/2025 22:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.006042,Provisional
4/29/2025 23:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.621582,Provisional
4/29/2025 23:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.580261,Provisional
4/29/2025 23:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.380216,Provisional
4/29/2025 23:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.927094,Provisional
4/29/2025 23:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.568359,Provisional
4/29/2025 23:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.494311,Provisional
4/29/2025 23:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.297992,Provisional
4/29/2025 23:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.814392,Provisional
4/29/2025 23:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.511383,Provisional
4/29/2025 23:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.412097,Provisional
4/29/2025 23:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.219122,Provisional
4/29/2025 23:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.678894,Provisional
4/29/2025 23:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.446686,Provisional
4/29/2025 23:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.329126,Provisional
4/29/2025 23:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.133075,Provisional
4/29/2025 23:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.532074,Provisional
4/30/2025 0:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.378174,Provisional
4/30/2025 0:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.244965,Provisional
4/30/2025 0:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.048513,Provisional
4/30/2025 0:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.392639,Provisional
4/30/2025 0:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.378174,Provisional
4/30/2025 0:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.158524,Provisional
4/30/2025 0:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.944031,Provisional
4/30/2025 0:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.253083,Provisional
4/30/2025 0:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.210693,Provisional
4/30/2025 0:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.063644,Provisional
4/30/2025 0:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.824549,Provisional
4/30/2025 0:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.109619,Provisional
4/30/2025 0:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.123047,Provisional
4/30/2025 0:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.955066,Provisional
4/30/2025 0:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.689227,Provisional
4/30/2025 0:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.981232,Provisional
4/30/2025 1:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.035339,Provisional
4/30/2025 1:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.834262,Provisional
4/30/2025 1:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.564264,Provisional
4/30/2025 1:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.852692,Provisional
4/30/2025 1:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.951447,Provisional
4/30/2025 1:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.707312,Provisional
4/30/2025 1:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.438864,Provisional
4/30/2025 1:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.735382,Provisional
4/30/2025 1:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.856079,Provisional
4/30/2025 1:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.583664,Provisional
4/30/2025 1:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.317151,Provisional
4/30/2025 1:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.629395,Provisional
4/30/2025 1:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.75296,Provisional
4/30/2025 1:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.459574,Provisional
4/30/2025 1:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.191971,Provisional
4/30/2025 1:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.519562,Provisional
4/30/2025 2:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.661285,Provisional
4/30/2025 2:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.337326,Provisional
4/30/2025 2:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.071218,Provisional
4/30/2025 2:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.409638,Provisional
4/30/2025 2:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.565735,Provisional
4/30/2025 2:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.213458,Provisional
4/30/2025 2:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.954144,Provisional
4/30/2025 2:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.303467,Provisional
4/30/2025 2:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.462494,Provisional
4/30/2025 2:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.095215,Provisional
4/30/2025 2:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.845291,Provisional
4/30/2025 2:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.200989,Provisional
4/30/2025 2:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.351563,Provisional
4/30/2025 2:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.981873,Provisional
4/30/2025 2:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.741632,Provisional
4/30/2025 2:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.094665,Provisional
4/30/2025 3:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.229035,Provisional
4/30/2025 3:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.871508,Provisional
4/30/2025 3:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.638687,Provisional
4/30/2025 3:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.976868,Provisional
4/30/2025 3:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.106385,Provisional
4/30/2025 3:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.766833,Provisional
4/30/2025 3:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.531903,Provisional
4/30/2025 3:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.870392,Provisional
4/30/2025 3:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.991425,Provisional
4/30/2025 3:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.661682,Provisional
4/30/2025 3:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.426944,Provisional
4/30/2025 3:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.7677,Provisional
4/30/2025 3:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.880158,Provisional
4/30/2025 3:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.55458,Provisional
4/30/2025 3:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.322305,Provisional
4/30/2025 3:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.664948,Provisional
4/30/2025 4:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.761108,Provisional
4/30/2025 4:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.45163,Provisional
4/30/2025 4:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.219491,Provisional
4/30/2025 4:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.569702,Provisional
4/30/2025 4:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.653595,Provisional
4/30/2025 4:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.34823,Provisional
4/30/2025 4:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.115869,Provisional
4/30/2025 4:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.482055,Provisional
4/30/2025 4:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.542145,Provisional
4/30/2025 4:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.246313,Provisional
4/30/2025 4:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.011426,Provisional
4/30/2025 4:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.390503,Provisional
4/30/2025 4:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.434417,Provisional
4/30/2025 4:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.143967,Provisional
4/30/2025 4:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.916766,Provisional
4/30/2025 4:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.29895,Provisional
4/30/2025 5:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.334351,Provisional
4/30/2025 5:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.04425,Provisional
4/30/2025 5:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.812595,Provisional
4/30/2025 5:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.195954,Provisional
4/30/2025 5:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.230377,Provisional
4/30/2025 5:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.942535,Provisional
4/30/2025 5:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.721658,Provisional
4/30/2025 5:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.108063,Provisional
4/30/2025 5:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.134125,Provisional
4/30/2025 5:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.849604,Provisional
4/30/2025 5:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.640494,Provisional
4/30/2025 5:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.016357,Provisional
4/30/2025 5:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.04544,Provisional
4/30/2025 5:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.762412,Provisional
4/30/2025 5:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.561597,Provisional
4/30/2025 5:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.932251,Provisional
4/30/2025 6:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.956757,Provisional
4/30/2025 6:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.679767,Provisional
4/30/2025 6:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.485672,Provisional
4/30/2025 6:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.863403,Provisional
4/30/2025 6:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.871857,Provisional
4/30/2025 6:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.601324,Provisional
4/30/2025 6:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.415799,Provisional
4/30/2025 6:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.806,Provisional
4/30/2025 6:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.802338,Provisional
4/30/2025 6:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.530548,Provisional
4/30/2025 6:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.352384,Provisional
4/30/2025 6:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.760071,Provisional
4/30/2025 6:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.752166,Provisional
4/30/2025 6:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.466681,Provisional
4/30/2025 6:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.302218,Provisional
4/30/2025 6:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.721833,Provisional
4/30/2025 7:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.721283,Provisional
4/30/2025 7:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.41473,Provisional
4/30/2025 7:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.270682,Provisional
4/30/2025 7:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.698853,Provisional
4/30/2025 7:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.717438,Provisional
4/30/2025 7:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.373535,Provisional
4/30/2025 7:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.247897,Provisional
4/30/2025 7:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.695038,Provisional
4/30/2025 7:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.740631,Provisional
4/30/2025 7:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.346972,Provisional
4/30/2025 7:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.239905,Provisional
4/30/2025 7:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.706513,Provisional
4/30/2025 7:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.786896,Provisional
4/30/2025 7:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.33425,Provisional
4/30/2025 7:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.251303,Provisional
4/30/2025 7:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.717926,Provisional
4/30/2025 8:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.86029,Provisional
4/30/2025 8:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.337329,Provisional
4/30/2025 8:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.277887,Provisional
4/30/2025 8:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.748596,Provisional
4/30/2025 8:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.949036,Provisional
4/30/2025 8:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.358123,Provisional
4/30/2025 8:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.32045,Provisional
4/30/2025 8:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.786896,Provisional
4/30/2025 8:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.056977,Provisional
4/30/2025 8:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.396246,Provisional
4/30/2025 8:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.380105,Provisional
4/30/2025 8:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.840454,Provisional
4/30/2025 8:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.188019,Provisional
4/30/2025 8:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.450897,Provisional
4/30/2025 8:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.45036,Provisional
4/30/2025 8:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,5.913147,Provisional
4/30/2025 9:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.334351,Provisional
4/30/2025 9:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.521328,Provisional
4/30/2025 9:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.543344,Provisional
4/30/2025 9:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.001099,Provisional
4/30/2025 9:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.492066,Provisional
4/30/2025 9:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.60364,Provisional
4/30/2025 9:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.640491,Provisional
4/30/2025 9:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.108063,Provisional
4/30/2025 9:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.668915,Provisional
4/30/2025 9:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.698993,Provisional
4/30/2025 9:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.74476,Provisional
4/30/2025 9:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.211182,Provisional
4/30/2025 9:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.845581,Provisional
4/30/2025 9:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.806982,Provisional
4/30/2025 9:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.863754,Provisional
4/30/2025 9:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.325714,Provisional
4/30/2025 10:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.041229,Provisional
4/30/2025 10:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,6.92257,Provisional
4/30/2025 10:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,6.990613,Provisional
4/30/2025 10:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.459198,Provisional
4/30/2025 10:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.229035,Provisional
4/30/2025 10:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.04808,Provisional
4/30/2025 10:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.121545,Provisional
4/30/2025 10:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.600128,Provisional
4/30/2025 10:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.431915,Provisional
4/30/2025 10:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.181546,Provisional
4/30/2025 10:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.240277,Provisional
4/30/2025 10:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.756287,Provisional
4/30/2025 10:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.630768,Provisional
4/30/2025 10:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.327166,Provisional
4/30/2025 10:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.400885,Provisional
4/30/2025 10:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,6.923675,Provisional
4/30/2025 11:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.83316,Provisional
4/30/2025 11:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.47804,Provisional
4/30/2025 11:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.569647,Provisional
4/30/2025 11:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.087067,Provisional
4/30/2025 11:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.02774,Provisional
4/30/2025 11:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.634543,Provisional
4/30/2025 11:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.723535,Provisional
4/30/2025 11:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.261719,Provisional
4/30/2025 11:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.24115,Provisional
4/30/2025 11:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.797387,Provisional
4/30/2025 11:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,7.9082,Provisional
4/30/2025 11:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.451325,Provisional
4/30/2025 11:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.461884,Provisional
4/30/2025 11:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,7.969269,Provisional
4/30/2025 11:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.087399,Provisional
4/30/2025 11:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.659698,Provisional
4/30/2025 12:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.678558,Provisional
4/30/2025 12:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.148983,Provisional
4/30/2025 12:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.283328,Provisional
4/30/2025 12:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,7.864013,Provisional
4/30/2025 12:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.906433,Provisional
4/30/2025 12:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.336179,Provisional
4/30/2025 12:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.464041,Provisional
4/30/2025 12:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.068115,Provisional
4/30/2025 12:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.12256,Provisional
4/30/2025 12:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.526959,Provisional
4/30/2025 12:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.645685,Provisional
4/30/2025 12:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.283294,Provisional
4/30/2025 12:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.33469,Provisional
4/30/2025 12:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.717957,Provisional
4/30/2025 12:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,8.828296,Provisional
4/30/2025 12:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.490631,Provisional
4/30/2025 13:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.55026,Provisional
4/30/2025 13:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,8.906817,Provisional
4/30/2025 13:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.027182,Provisional
4/30/2025 13:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.693939,Provisional
4/30/2025 13:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.75433,Provisional
4/30/2025 13:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.093246,Provisional
4/30/2025 13:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.218359,Provisional
4/30/2025 13:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,8.889587,Provisional
4/30/2025 13:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.95059,Provisional
4/30/2025 13:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.276438,Provisional
4/30/2025 13:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.383581,Provisional
4/30/2025 13:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.092407,Provisional
4/30/2025 13:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.14285,Provisional
4/30/2025 13:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.452271,Provisional
4/30/2025 13:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.557215,Provisional
4/30/2025 13:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.28006,Provisional
4/30/2025 14:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.30112,Provisional
4/30/2025 14:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.621881,Provisional
4/30/2025 14:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.712799,Provisional
4/30/2025 14:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.467438,Provisional
4/30/2025 14:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.45535,Provisional
4/30/2025 14:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.781097,Provisional
4/30/2025 14:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.849981,Provisional
4/30/2025 14:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.65094,Provisional
4/30/2025 14:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.58319,Provisional
4/30/2025 14:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,9.933029,Provisional
4/30/2025 14:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,9.996756,Provisional
4/30/2025 14:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.815582,Provisional
4/30/2025 14:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.69974,Provisional
4/30/2025 14:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,10.07579,Provisional
4/30/2025 14:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,10.14229,Provisional
4/30/2025 14:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,9.980011,Provisional
4/30/2025 15:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.79364,Provisional
4/30/2025 15:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,10.21089,Provisional
4/30/2025 15:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,10.26389,Provisional
4/30/2025 15:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.12939,Provisional
4/30/2025 15:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.87619,Provisional
4/30/2025 15:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,10.33456,Provisional
4/30/2025 15:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,10.38732,Provisional
4/30/2025 15:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.25256,Provisional
4/30/2025 15:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.92123,Provisional
4/30/2025 15:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,10.44272,Provisional
4/30/2025 15:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,10.47869,Provisional
