Date,Time,DateTime,LEVEL,TEMPERATURE,Calc Flow (cfs)
2/20/2020,22:00:00,0,0.069,7.796,0.757643617
2/20/2020,22:15:00,0,0.0698,7.771,0.773102475
2/20/2020,22:30:00,0,0.0708,7.745,0.792614232
2/20/2020,22:45:00,0,0.0702,7.729,0.780882122
2/20/2020,23:00:00,0,0.0714,7.709,0.804421369
2/20/2020,23:15:00,0,0.0718,7.681,0.812334397
2/20/2020,23:30:00,0,0.0693,7.65,0.763424979
2/20/2020,23:45:00,0,0.0692,7.623,0.761495762
2/21/2020,0:00:00,0,0.0684,7.591,0.746137545
2/21/2020,0:15:00,0,0.0691,7.57,0.759568642
2/21/2020,0:30:00,0,0.0679,7.541,0.736606947
2/21/2020,0:45:00,0,0.0676,7.516,0.730913852
2/21/2020,1:00:00,0,0.0674,7.498,0.727128995
2/21/2020,1:15:00,0,0.0676,7.482,0.730913852
2/21/2020,1:30:00,0,0.0675,7.458,0.729020369
2/21/2020,1:45:00,0,0.0677,7.432,0.732809444
2/21/2020,2:00:00,0,0.0669,7.413,0.717703784
2/21/2020,2:15:00,0,0.0674,7.395,0.727128995
2/21/2020,2:30:00,0,0.0671,7.377,0.721467533
2/21/2020,2:45:00,0,0.0664,7.36,0.708331411
2/21/2020,3:00:00,0,0.0671,7.34,0.721467533
2/21/2020,3:15:00,0,0.0666,7.336,0.712074013
2/21/2020,3:30:00,0,0.0675,7.322,0.729020369
2/21/2020,3:45:00,0,0.0668,7.309,0.715825079
2/21/2020,4:00:00,0,0.0686,7.299,0.749964502
2/21/2020,4:15:00,0,0.0686,7.279,0.749964502
2/21/2020,4:30:00,0,0.066,7.261,0.700871622
2/21/2020,4:45:00,0,0.0665,7.261,0.710201653
2/21/2020,5:00:00,0,0.0635,7.247,0.655018722
2/21/2020,5:15:00,0,0.0646,7.251,0.6750299
2/21/2020,5:30:00,0,0.0638,7.237,0.66045067
2/21/2020,5:45:00,0,0.0645,7.22,0.673200026
2/21/2020,6:00:00,0,0.0629,7.214,0.644212657
2/21/2020,6:15:00,0,0.063,7.203,0.646008307
2/21/2020,6:30:00,0,0.063,7.189,0.646008307
2/21/2020,6:45:00,0,0.0643,7.18,0.669546677
2/21/2020,7:00:00,0,0.0639,7.171,0.662265598
2/21/2020,7:15:00,0,0.0658,7.149,0.697154449
2/21/2020,7:30:00,0,0.0617,7.137,0.622832486
2/21/2020,7:45:00,0,0.0629,7.137,0.644212657
2/21/2020,8:00:00,0,0.06,7.14,0.593075813
2/21/2020,8:15:00,0,0.0615,7.149,0.619299273
2/21/2020,8:30:00,0,0.0624,7.142,0.635266612
2/21/2020,8:45:00,0,0.0635,7.142,0.655018722
2/21/2020,9:00:00,0,0.0657,7.165,0.695299045
2/21/2020,9:15:00,0,0.065,7.208,0.682370708
2/21/2020,9:30:00,0,0.0718,7.256,0.812334397
2/21/2020,9:45:00,0,0.0715,7.315,0.806396508
2/21/2020,10:00:00,0,0.0755,7.383,0.887099309
2/21/2020,10:15:00,0,0.0749,7.472,0.874783601
2/21/2020,10:30:00,0,0.0759,7.553,0.895350812
2/21/2020,10:45:00,0,0.074,7.645,0.856448812
2/21/2020,11:00:00,0,0.0784,7.738,0.947663595
2/21/2020,11:15:00,0,0.0754,7.835,0.885041559
2/21/2020,11:30:00,0,0.0837,7.942,1.062754958
2/21/2020,11:45:00,0,0.0811,8.051,1.005587654
2/21/2020,12:00:00,0,0.086,8.143,1.114453053
2/21/2020,12:15:00,0,0.0819,8.239,1.023033004
2/21/2020,12:30:00,0,0.0877,8.331,1.153340333
2/21/2020,12:45:00,0,0.0842,8.423,1.073903948
2/21/2020,13:00:00,0,0.0911,8.514,1.232825737
2/21/2020,13:15:00,0,0.0858,8.591,1.10991576
2/21/2020,13:30:00,0,0.0937,8.653,1.295136978
2/21/2020,13:45:00,0,0.0887,8.7,1.176482195
2/21/2020,14:00:00,0,0.0929,8.743,1.275823879
2/21/2020,14:15:00,0,0.0892,8.804,1.188127068
2/21/2020,14:30:00,0,0.0906,8.866,1.220994254
2/21/2020,14:45:00,0,0.0867,8.883,1.130396111
2/21/2020,15:00:00,0,0.0902,8.899,1.211564354
2/21/2020,15:15:00,0,0.0877,8.914,1.153340333
2/21/2020,15:30:00,0,0.0864,8.914,1.123551469
2/21/2020,15:45:00,0,0.0838,8.913,1.064980759
2/21/2020,16:00:00,0,0.0845,8.917,1.080617304
2/21/2020,16:15:00,0,0.0834,8.872,1.056089552
2/21/2020,16:30:00,0,0.0828,8.814,1.042812788
2/21/2020,16:45:00,0,0.0804,8.763,0.990428755
2/21/2020,17:00:00,0,0.0831,8.719,1.049442157
2/21/2020,17:15:00,0,0.0758,8.562,0.893284862
2/21/2020,17:30:00,0,0.0801,8.431,0.983962363
2/21/2020,17:45:00,0,0.0842,8.348,1.073903948
2/21/2020,18:00:00,0,0.0738,8.268,0.852397072
2/21/2020,18:15:00,0,0.0767,8.182,0.911952102
2/21/2020,18:30:00,0,0.0735,8.103,0.846334934
2/21/2020,18:45:00,0,0.0758,8.05,0.893284862
2/21/2020,19:00:00,0,0.0745,7.997,0.866614225
2/21/2020,19:15:00,0,0.0762,7.941,0.901560951
2/21/2020,19:30:00,0,0.0748,7.89,0.872738173
2/21/2020,19:45:00,0,0.0756,7.848,0.88915911
2/21/2020,20:00:00,0,0.0752,7.809,0.880932216
2/21/2020,20:15:00,0,0.0749,7.774,0.874783601
2/21/2020,20:30:00,0,0.0754,7.744,0.885041559
2/21/2020,20:45:00,0,0.0764,7.718,0.905711277
2/21/2020,21:00:00,0,0.0751,7.685,0.878880624
2/21/2020,21:15:00,0,0.0766,7.652,0.909869783
2/21/2020,21:30:00,0,0.075,7.632,0.876831085
2/21/2020,21:45:00,0,0.0782,7.611,0.9434317
2/21/2020,22:00:00,0,0.074,7.587,0.856448812
2/21/2020,22:15:00,0,0.0747,7.559,0.8706948
2/21/2020,22:30:00,0,0.0725,7.536,0.826262128
2/21/2020,22:45:00,0,0.0732,7.514,0.84029138
2/21/2020,23:00:00,0,0.0705,7.491,0.786738789
2/21/2020,23:15:00,0,0.0693,7.474,0.763424979
2/21/2020,23:30:00,0,0.0709,7.457,0.794576882
2/21/2020,23:45:00,0,0.0706,7.448,0.788695185
2/22/2020,0:00:00,0,0.07,7.436,0.776988119
2/22/2020,0:15:00,0,0.0689,7.43,0.755720691
2/22/2020,0:30:00,0,0.0711,7.424,0.798508432
2/22/2020,0:45:00,0,0.0696,7.421,0.769225197
2/22/2020,1:00:00,0,0.0742,7.425,0.860508798
2/22/2020,1:15:00,0,0.0756,7.419,0.88915911
2/22/2020,1:30:00,0,0.0719,7.42,0.814317848
2/22/2020,1:45:00,0,0.0722,7.427,0.820280655
2/22/2020,2:00:00,0,0.07,7.43,0.776988119
2/22/2020,2:15:00,0,0.0696,7.415,0.769225197
2/22/2020,2:30:00,0,0.0702,7.405,0.780882122
2/22/2020,2:45:00,0,0.0668,7.393,0.715825079
2/22/2020,3:00:00,0,0.0711,7.391,0.798508432
2/22/2020,3:15:00,0,0.0685,7.371,0.748049973
2/22/2020,3:30:00,0,0.0702,7.367,0.780882122
2/22/2020,3:45:00,0,0.0692,7.362,0.761495762
2/22/2020,4:00:00,0,0.0698,7.344,0.773102475
2/22/2020,4:15:00,0,0.0709,7.339,0.794576882
2/22/2020,4:30:00,0,0.0691,7.332,0.759568642
2/22/2020,4:45:00,0,0.073,7.316,0.836272677
2/22/2020,5:00:00,0,0.0688,7.31,0.753799862
2/22/2020,5:15:00,0,0.0663,7.308,0.706463285
2/22/2020,5:30:00,0,0.0687,7.311,0.751881132
2/22/2020,5:45:00,0,0.0694,7.307,0.765356291
2/22/2020,6:00:00,0,0.069,7.288,0.757643617
2/22/2020,6:15:00,0,0.0711,7.278,0.798508432
2/22/2020,6:30:00,0,0.0689,7.286,0.755720691
2/22/2020,6:45:00,0,0.067,7.277,0.719584602
2/22/2020,7:00:00,0,0.0681,7.267,0.740412874
2/22/2020,7:15:00,0,0.0708,7.254,0.792614232
2/22/2020,7:30:00,0,0.0679,7.256,0.736606947
2/22/2020,7:45:00,0,0.0702,7.25,0.780882122
2/22/2020,8:00:00,0,0.0693,7.264,0.763424979
2/22/2020,8:15:00,0,0.07,7.303,0.776988119
2/22/2020,8:30:00,0,0.0712,7.357,0.80047733
2/22/2020,8:45:00,0,0.0717,7.415,0.810353023
2/22/2020,9:00:00,0,0.0733,7.479,0.842303832
2/22/2020,9:15:00,0,0.0738,7.565,0.852397072
2/22/2020,9:30:00,0,0.0747,7.649,0.8706948
2/22/2020,9:45:00,0,0.0734,7.738,0.84431835
2/22/2020,10:00:00,0,0.0754,7.828,0.885041559
2/22/2020,10:15:00,0,0.0735,7.928,0.846334934
2/22/2020,10:30:00,0,0.0768,8.036,0.914036465
2/22/2020,10:45:00,0,0.0751,8.141,0.878880624
2/22/2020,11:00:00,0,0.0786,8.237,0.951903618
2/22/2020,11:15:00,0,0.0771,8.336,0.920301804
2/22/2020,11:30:00,0,0.079,8.432,0.960408028
2/22/2020,11:45:00,0,0.0759,8.526,0.895350812
2/22/2020,12:00:00,0,0.0804,8.615,0.990428755
2/22/2020,12:15:00,0,0.0754,8.698,0.885041559
2/22/2020,12:30:00,0,0.0811,8.759,1.005587654
2/22/2020,12:45:00,0,0.0774,8.81,0.926585508
2/22/2020,13:00:00,0,0.0808,8.863,0.99907888
2/22/2020,13:15:00,0,0.0777,8.941,0.932887559
2/22/2020,13:30:00,0,0.0817,9.007,1.018659593
2/22/2020,13:45:00,0,0.0774,9.021,0.926585508
2/22/2020,14:00:00,0,0.0822,9.024,1.029608196
2/22/2020,14:15:00,0,0.0807,9.031,0.996913322
2/22/2020,14:30:00,0,0.081,9.024,1.003416047
2/22/2020,14:45:00,0,0.078,9.016,0.939207939
2/22/2020,15:00:00,0,0.0817,9.031,1.018659593
2/22/2020,15:15:00,0,0.0806,8.966,0.994749781
2/22/2020,15:30:00,0,0.0788,8.903,0.956151764
2/22/2020,15:45:00,0,0.0772,8.852,0.922394332
2/22/2020,16:00:00,0,0.0753,8.804,0.882985861
2/22/2020,16:15:00,0,0.0736,8.76,0.848353583
2/22/2020,16:30:00,0,0.0776,8.739,0.930784838
2/22/2020,16:45:00,0,0.0756,8.678,0.88915911
2/22/2020,17:00:00,0,0.0775,8.613,0.928684154
2/22/2020,17:15:00,0,0.0766,8.549,0.909869783
2/22/2020,17:30:00,0,0.0765,8.484,0.907789508
2/22/2020,17:45:00,0,0.0732,8.416,0.84029138
2/22/2020,18:00:00,0,0.0744,8.349,0.864577024
2/22/2020,18:15:00,0,0.0764,8.287,0.905711277
2/22/2020,18:30:00,0,0.0733,8.22,0.842303832
2/22/2020,18:45:00,0,0.0775,8.164,0.928684154
2/22/2020,19:00:00,0,0.0722,8.116,0.820280655
2/22/2020,19:15:00,0,0.0726,8.065,0.828260097
2/22/2020,19:30:00,0,0.0743,8.014,0.862541881
2/22/2020,19:45:00,0,0.078,7.972,0.939207939
2/22/2020,20:00:00,0,0.0748,7.927,0.872738173
2/22/2020,20:15:00,0,0.0778,7.887,0.934992317
2/22/2020,20:30:00,0,0.0742,7.855,0.860508798
2/22/2020,20:45:00,0,0.0808,7.828,0.99907888
2/22/2020,21:00:00,0,0.0727,7.807,0.830260137
2/22/2020,21:15:00,0,0.0794,7.782,0.96894489
2/22/2020,21:30:00,0,0.0721,7.761,0.818290978
2/22/2020,21:45:00,0,0.0744,7.737,0.864577024
2/22/2020,22:00:00,0,0.0728,7.712,0.832262248
2/22/2020,22:15:00,0,0.0728,7.687,0.832262248
2/22/2020,22:30:00,0,0.0721,7.667,0.818290978
2/22/2020,22:45:00,0,0.0733,7.648,0.842303832
2/22/2020,23:00:00,0,0.0711,7.627,0.798508432
2/22/2020,23:15:00,0,0.0736,7.6,0.848353583
2/22/2020,23:30:00,0,0.0701,7.578,0.778934076
2/22/2020,23:45:00,0,0.0749,7.565,0.874783601
2/23/2020,0:00:00,0,0.0693,7.546,0.763424979
2/23/2020,0:15:00,0,0.0717,7.533,0.810353023
2/23/2020,0:30:00,0,0.0703,7.527,0.782832257
2/23/2020,0:45:00,0,0.0727,7.524,0.830260137
2/23/2020,1:00:00,0,0.0724,7.521,0.824266231
2/23/2020,1:15:00,0,0.0731,7.512,0.838280995
2/23/2020,1:30:00,0,0.0735,7.496,0.846334934
2/23/2020,1:45:00,0,0.0728,7.492,0.832262248
2/23/2020,2:00:00,0,0.0721,7.488,0.818290978
2/23/2020,2:15:00,0,0.0775,7.483,0.928684154
2/23/2020,2:30:00,0,0.0698,7.472,0.773102475
2/23/2020,2:45:00,0,0.0703,7.468,0.782832257
2/23/2020,3:00:00,0,0.0689,7.458,0.755720691
2/23/2020,3:15:00,0,0.0708,7.44,0.792614232
2/23/2020,3:30:00,0,0.0682,7.431,0.742318994
2/23/2020,3:45:00,0,0.0712,7.419,0.80047733
2/23/2020,4:00:00,0,0.0683,7.417,0.744227218
2/23/2020,4:15:00,0,0.0731,7.401,0.838280995
2/23/2020,4:30:00,0,0.0687,7.394,0.751881132
2/23/2020,4:45:00,0,0.0712,7.392,0.80047733
2/23/2020,5:00:00,0,0.0687,7.377,0.751881132
2/23/2020,5:15:00,0,0.0712,7.379,0.80047733
2/23/2020,5:30:00,0,0.0696,7.407,0.769225197
2/23/2020,5:45:00,0,0.0697,7.448,0.77116279
2/23/2020,6:00:00,0,0.0696,7.494,0.769225197
2/23/2020,6:15:00,0,0.0726,7.538,0.828260097
2/23/2020,6:30:00,0,0.0705,7.568,0.786738789
2/23/2020,6:45:00,0,0.0735,7.588,0.846334934
2/23/2020,7:00:00,0,0.0702,7.61,0.780882122
2/23/2020,7:15:00,0,0.0768,7.618,0.914036465
2/23/2020,7:30:00,0,0.071,7.63,0.796541616
2/23/2020,7:45:00,0,0.0759,7.648,0.895350812
2/23/2020,8:00:00,0,0.0706,7.672,0.788695185
2/23/2020,8:15:00,0,0.0723,7.699,0.822272407
2/23/2020,8:30:00,0,0.0717,7.731,0.810353023
2/23/2020,8:45:00,0,0.0764,7.775,0.905711277
2/23/2020,9:00:00,0,0.0734,7.834,0.84431835
2/23/2020,9:15:00,0,0.0787,7.89,0.954026676
2/23/2020,9:30:00,0,0.0711,7.943,0.798508432
2/23/2020,9:45:00,0,0.0718,7.967,0.812334397
2/23/2020,10:00:00,0,0.0725,7.999,0.826262128
2/23/2020,10:15:00,0,0.0714,8.038,0.804421369
2/23/2020,10:30:00,0,0.0731,8.103,0.838280995
2/23/2020,10:45:00,0,0.0751,8.198,0.878880624
2/23/2020,11:00:00,0,0.0755,8.312,0.887099309
2/23/2020,11:15:00,0,0.0758,8.471,0.893284862
2/23/2020,11:30:00,0,0.0761,8.567,0.899488857
2/23/2020,11:45:00,0,0.0762,8.651,0.901560951
2/23/2020,12:00:00,0,0.0787,8.737,0.954026676
2/23/2020,12:15:00,0,0.0755,8.775,0.887099309
2/23/2020,12:30:00,0,0.0792,8.823,0.964672405
2/23/2020,12:45:00,0,0.0756,8.858,0.88915911
2/23/2020,13:00:00,0,0.0786,8.913,0.951903618
2/23/2020,13:15:00,0,0.073,9.009,0.836272677
2/23/2020,13:30:00,0,0.0795,9.078,0.971084171
2/23/2020,13:45:00,0,0.0767,9.095,0.911952102
2/23/2020,14:00:00,0,0.0794,9.095,0.96894489
2/23/2020,14:15:00,0,0.0811,9.115,1.005587654
2/23/2020,14:30:00,0,0.0774,9.101,0.926585508
2/23/2020,14:45:00,0,0.0797,9.088,0.975368808
2/23/2020,15:00:00,0,0.0757,9.116,0.891220961
2/23/2020,15:15:00,0,0.078,9.026,0.939207939
2/23/2020,15:30:00,0,0.0755,8.929,0.887099309
2/23/2020,15:45:00,0,0.0766,8.861,0.909869783
2/23/2020,16:00:00,0,0.0753,8.796,0.882985861
2/23/2020,16:15:00,0,0.0783,8.753,0.945546631
2/23/2020,16:30:00,0,0.074,8.726,0.856448812
2/23/2020,16:45:00,0,0.0756,8.646,0.88915911
2/23/2020,17:00:00,0,0.0738,8.567,0.852397072
2/23/2020,17:15:00,0,0.0754,8.496,0.885041559
2/23/2020,17:30:00,0,0.0727,8.423,0.830260137
2/23/2020,17:45:00,0,0.0756,8.343,0.88915911
2/23/2020,18:00:00,0,0.072,8.271,0.816303376
2/23/2020,18:15:00,0,0.079,8.208,0.960408028
2/23/2020,18:30:00,0,0.0707,8.153,0.790653666
2/23/2020,18:45:00,0,0.0781,8.098,0.941318803
2/23/2020,19:00:00,0,0.0721,8.047,0.818290978
2/23/2020,19:15:00,0,0.0764,8.003,0.905711277
2/23/2020,19:30:00,0,0.0713,7.964,0.802448309
2/23/2020,19:45:00,0,0.0737,7.934,0.850374296
2/23/2020,20:00:00,0,0.0698,7.914,0.773102475
2/23/2020,20:15:00,0,0.0714,7.891,0.804421369
2/23/2020,20:30:00,0,0.0694,7.864,0.765356291
2/23/2020,20:45:00,0,0.0743,7.833,0.862541881
2/23/2020,21:00:00,0,0.07,7.803,0.776988119
2/23/2020,21:15:00,0,0.0747,7.772,0.8706948
2/23/2020,21:30:00,0,0.0693,7.749,0.763424979
2/23/2020,21:45:00,0,0.0699,7.727,0.775044252
2/23/2020,22:00:00,0,0.0695,7.708,0.767289697
2/23/2020,22:15:00,0,0.0714,7.682,0.804421369
2/23/2020,22:30:00,0,0.0698,7.659,0.773102475
2/23/2020,22:45:00,0,0.0739,7.622,0.854421911
2/23/2020,23:00:00,0,0.0685,7.58,0.748049973
2/23/2020,23:15:00,0,0.0708,7.546,0.792614232
2/23/2020,23:30:00,0,0.0668,7.516,0.715825079
2/23/2020,23:45:00,0,0.0682,7.491,0.742318994
2/24/2020,0:00:00,0,0.0659,7.466,0.699011975
2/24/2020,0:15:00,0,0.0682,7.431,0.742318994
2/24/2020,0:30:00,0,0.066,7.402,0.700871622
2/24/2020,0:45:00,0,0.0706,7.378,0.788695185
2/24/2020,1:00:00,0,0.0659,7.349,0.699011975
2/24/2020,1:15:00,0,0.066,7.322,0.700871622
2/24/2020,1:30:00,0,0.0649,7.298,0.680532311
2/24/2020,1:45:00,0,0.0663,7.278,0.706463285
2/24/2020,2:00:00,0,0.0646,7.265,0.6750299
2/24/2020,2:15:00,0,0.0665,7.241,0.710201653
2/24/2020,2:30:00,0,0.0639,7.217,0.662265598
2/24/2020,2:45:00,0,0.0639,7.206,0.662265598
2/24/2020,3:00:00,0,0.0643,7.185,0.669546677
2/24/2020,3:15:00,0,0.0642,7.18,0.667723204
2/24/2020,3:30:00,0,0.064,7.173,0.664082663
2/24/2020,3:45:00,0,0.0655,7.156,0.691594607
2/24/2020,4:00:00,0,0.0631,7.133,0.647806103
2/24/2020,4:15:00,0,0.0656,7.126,0.693445764
2/24/2020,4:30:00,0,0.0634,7.128,0.653212354
2/24/2020,4:45:00,0,0.0639,7.106,0.662265598
2/24/2020,5:00:00,0,0.0645,7.081,0.673200026
2/24/2020,5:15:00,0,0.0678,7.076,0.734707142
2/24/2020,5:30:00,0,0.0628,7.074,0.642419152
2/24/2020,5:45:00,0,0.0645,7.068,0.673200026
2/24/2020,6:00:00,0,0.063,7.052,0.646008307
2/24/2020,6:15:00,0,0.0645,7.031,0.673200026
2/24/2020,6:30:00,0,0.0649,7.023,0.680532311
2/24/2020,6:45:00,0,0.0664,7.011,0.708331411
2/24/2020,7:00:00,0,0.0652,7.003,0.686053887
2/24/2020,7:15:00,0,0.0662,7.009,0.704597278
2/24/2020,7:30:00,0,0.0644,7.015,0.671372285
2/24/2020,7:45:00,0,0.064,7.023,0.664082663
2/24/2020,8:00:00,0,0.0672,7.045,0.723352576
2/24/2020,8:15:00,0,0.0678,7.096,0.734707142
2/24/2020,8:30:00,0,0.068,7.16,0.738508858
2/24/2020,8:45:00,0,0.0681,7.23,0.740412874
2/24/2020,9:00:00,0,0.0696,7.303,0.769225197
2/24/2020,9:15:00,0,0.0709,7.394,0.794576882
2/24/2020,9:30:00,0,0.0697,7.48,0.77116279
2/24/2020,9:45:00,0,0.072,7.567,0.816303376
2/24/2020,10:00:00,0,0.071,7.657,0.796541616
2/24/2020,10:15:00,0,0.0696,7.754,0.769225197
2/24/2020,10:30:00,0,0.0735,7.858,0.846334934
2/24/2020,10:45:00,0,0.0715,7.972,0.806396508
2/24/2020,11:00:00,0,0.0751,8.084,0.878880624
2/24/2020,11:15:00,0,0.0732,8.181,0.84029138
2/24/2020,11:30:00,0,0.0754,8.274,0.885041559
2/24/2020,11:45:00,0,0.0732,8.372,0.84029138
2/24/2020,12:00:00,0,0.0762,8.474,0.901560951
2/24/2020,12:15:00,0,0.0705,8.547,0.786738789
2/24/2020,12:30:00,0,0.0781,8.605,0.941318803
2/24/2020,12:45:00,0,0.075,8.663,0.876831085
2/24/2020,13:00:00,0,0.0783,8.716,0.945546631
2/24/2020,13:15:00,0,0.0725,8.811,0.826262128
2/24/2020,13:30:00,0,0.0798,8.866,0.977514163
2/24/2020,13:45:00,0,0.0769,8.881,0.91612287
2/24/2020,14:00:00,0,0.0793,8.882,0.966807634
2/24/2020,14:15:00,0,0.0755,8.914,0.887099309
2/24/2020,14:30:00,0,0.0769,8.913,0.91612287
2/24/2020,14:45:00,0,0.0759,8.903,0.895350812
2/24/2020,15:00:00,0,0.0768,8.928,0.914036465
2/24/2020,15:15:00,0,0.0746,8.859,0.868653484
2/24/2020,15:30:00,0,0.0743,8.784,0.862541881
2/24/2020,15:45:00,0,0.0734,8.729,0.84431835
2/24/2020,16:00:00,0,0.0729,8.681,0.834266428
2/24/2020,16:15:00,0,0.0712,8.66,0.80047733
2/24/2020,16:30:00,0,0.0727,8.627,0.830260137
2/24/2020,16:45:00,0,0.0702,8.551,0.780882122
2/24/2020,17:00:00,0,0.0725,8.479,0.826262128
2/24/2020,17:15:00,0,0.0751,8.419,0.878880624
2/24/2020,17:30:00,0,0.072,8.357,0.816303376
2/24/2020,17:45:00,0,0.0741,8.291,0.858477775
2/24/2020,18:00:00,0,0.0712,8.225,0.80047733
2/24/2020,18:15:00,0,0.0721,8.159,0.818290978
2/24/2020,18:30:00,0,0.0709,8.097,0.794576882
2/24/2020,18:45:00,0,0.0734,8.035,0.84431835
2/24/2020,19:00:00,0,0.0684,7.984,0.746137545
2/24/2020,19:15:00,0,0.069,7.945,0.757643617
2/24/2020,19:30:00,0,0.071,7.914,0.796541616
2/24/2020,19:45:00,0,0.0731,7.88,0.838280995
2/24/2020,20:00:00,0,0.0678,7.844,0.734707142
2/24/2020,20:15:00,0,0.0697,7.807,0.77116279
2/24/2020,20:30:00,0,0.0672,7.768,0.723352576
2/24/2020,20:45:00,0,0.0681,7.713,0.740412874
2/24/2020,21:00:00,0,0.0663,7.669,0.706463285
2/24/2020,21:15:00,0,0.0714,7.632,0.804421369
2/24/2020,21:30:00,0,0.0655,7.605,0.691594607
2/24/2020,21:45:00,0,0.0676,7.568,0.730913852
2/24/2020,22:00:00,0,0.0652,7.531,0.686053887
2/24/2020,22:15:00,0,0.0662,7.514,0.704597278
2/24/2020,22:30:00,0,0.0653,7.499,0.687898668
2/24/2020,22:45:00,0,0.0645,7.478,0.673200026
2/24/2020,23:00:00,0,0.0649,7.459,0.680532311
2/24/2020,23:15:00,0,0.0683,7.438,0.744227218
2/24/2020,23:30:00,0,0.0651,7.415,0.684211234
2/24/2020,23:45:00,0,0.0632,7.382,0.649606044
2/25/2020,0:00:00,0,0.0653,7.37,0.687898668
2/25/2020,0:15:00,0,0.0656,7.356,0.693445764
2/25/2020,0:30:00,0,0.0647,7.334,0.676861906
2/25/2020,0:45:00,0,0.0665,7.336,0.710201653
2/25/2020,1:00:00,0,0.0638,7.333,0.66045067
2/25/2020,1:15:00,0,0.0636,7.306,0.656827232
2/25/2020,1:30:00,0,0.0642,7.281,0.667723204
2/25/2020,1:45:00,0,0.0668,7.28,0.715825079
2/25/2020,2:00:00,0,0.0634,7.263,0.653212354
2/25/2020,2:15:00,0,0.0618,7.24,0.624602327
2/25/2020,2:30:00,0,0.0623,7.225,0.63348385
2/25/2020,2:45:00,0,0.0621,7.209,0.629924781
2/25/2020,3:00:00,0,0.0628,7.198,0.642419152
2/25/2020,3:15:00,0,0.0608,7.177,0.607001052
2/25/2020,3:30:00,0,0.0626,7.154,0.638838585
2/25/2020,3:45:00,0,0.0646,7.154,0.6750299
2/25/2020,4:00:00,0,0.0619,7.134,0.626374324
2/25/2020,4:15:00,0,0.0649,7.116,0.680532311
2/25/2020,4:30:00,0,0.0624,7.11,0.635266612
2/25/2020,4:45:00,0,0.0622,7.099,0.63170324
2/25/2020,5:00:00,0,0.0619,7.089,0.626374324
2/25/2020,5:15:00,0,0.0653,7.084,0.687898668
2/25/2020,5:30:00,0,0.063,7.075,0.646008307
2/25/2020,5:45:00,0,0.0597,7.064,0.587889651
2/25/2020,6:00:00,0,0.0627,7.063,0.640627795
2/25/2020,6:15:00,0,0.0632,7.054,0.649606044
2/25/2020,6:30:00,0,0.0625,7.032,0.637051523
2/25/2020,6:45:00,0,0.0622,7.031,0.63170324
2/25/2020,7:00:00,0,0.0628,7.029,0.642419152
2/25/2020,7:15:00,0,0.0633,7.021,0.651408127
2/25/2020,7:30:00,0,0.0628,7.035,0.642419152
2/25/2020,7:45:00,0,0.0653,7.046,0.687898668
2/25/2020,8:00:00,0,0.0643,7.084,0.669546677
2/25/2020,8:15:00,0,0.0664,7.134,0.708331411
2/25/2020,8:30:00,0,0.0659,7.196,0.699011975
2/25/2020,8:45:00,0,0.0663,7.267,0.706463285
2/25/2020,9:00:00,0,0.0679,7.337,0.736606947
2/25/2020,9:15:00,0,0.0672,7.44,0.723352576
2/25/2020,9:30:00,0,0.0691,7.543,0.759568642
2/25/2020,9:45:00,0,0.0691,7.642,0.759568642
2/25/2020,10:00:00,0,0.0699,7.726,0.775044252
2/25/2020,10:15:00,0,0.0701,7.824,0.778934076
2/25/2020,10:30:00,0,0.0712,7.942,0.80047733
2/25/2020,10:45:00,0,0.0716,8.067,0.808373727
2/25/2020,11:00:00,0,0.073,8.171,0.836272677
2/25/2020,11:15:00,0,0.073,8.27,0.836272677
2/25/2020,11:30:00,0,0.0735,8.371,0.846334934
2/25/2020,11:45:00,0,0.0698,8.478,0.773102475
2/25/2020,12:00:00,0,0.0749,8.579,0.874783601
2/25/2020,12:15:00,0,0.0726,8.655,0.828260097
2/25/2020,12:30:00,0,0.0746,8.711,0.868653484
2/25/2020,12:45:00,0,0.0702,8.73,0.780882122
2/25/2020,13:00:00,0,0.0749,8.767,0.874783601
2/25/2020,13:15:00,0,0.0697,8.871,0.77116279
2/25/2020,13:30:00,0,0.0751,8.931,0.878880624
2/25/2020,13:45:00,0,0.0699,8.94,0.775044252
2/25/2020,14:00:00,0,0.0762,8.94,0.901560951
2/25/2020,14:15:00,0,0.0729,8.97,0.834266428
2/25/2020,14:30:00,0,0.0753,8.968,0.882985861
2/25/2020,14:45:00,0,0.0728,8.977,0.832262248
2/25/2020,15:00:00,0,0.0762,9.009,0.901560951
2/25/2020,15:15:00,0,0.075,8.945,0.876831085
2/25/2020,15:30:00,0,0.0674,8.898,0.727128995
2/25/2020,15:45:00,0,0.061,8.871,0.610504022
2/25/2020,16:00:00,0,0.0623,8.844,0.63348385
2/25/2020,16:15:00,0,0.0574,8.817,0.548780928
2/25/2020,16:30:00,0,0.0637,8.765,0.658637881
2/25/2020,16:45:00,0,0.0627,8.702,0.640627795
2/25/2020,17:00:00,0,0.0626,8.642,0.638838585
2/25/2020,17:15:00,0,0.0605,8.584,0.601762832
2/25/2020,17:30:00,0,0.0599,8.521,0.59134492
2/25/2020,17:45:00,0,0.0615,8.452,0.619299273
2/25/2020,18:00:00,0,0.0581,8.381,0.560561171
2/25/2020,18:15:00,0,0.0606,8.312,0.603506739
