Date,Time,LEVEL,TEMPERATURE
4/19/2021,1:45:00,0.151,8.48
4/19/2021,2:00:00,0.1527,8.465
4/19/2021,2:15:00,0.1507,8.449
4/19/2021,2:30:00,0.1527,8.44
4/19/2021,2:45:00,0.1534,8.433
4/19/2021,3:00:00,0.149,8.431
4/19/2021,3:15:00,0.1487,8.431
4/19/2021,3:30:00,0.1474,8.434
4/19/2021,3:45:00,0.1483,8.435
4/19/2021,4:00:00,0.1464,8.429
4/19/2021,4:15:00,0.1476,8.424
4/19/2021,4:30:00,0.1471,8.415
4/19/2021,4:45:00,0.1478,8.402
4/19/2021,5:00:00,0.1466,8.384
4/19/2021,5:15:00,0.1452,8.365
4/19/2021,5:30:00,0.1465,8.347
4/19/2021,5:45:00,0.1464,8.325
4/19/2021,6:00:00,0.1438,8.307
4/19/2021,6:15:00,0.144,8.29
4/19/2021,6:30:00,0.1427,8.281
4/19/2021,6:45:00,0.1412,8.28
4/19/2021,7:00:00,0.1482,8.29
4/19/2021,7:15:00,0.1481,8.311
4/19/2021,7:30:00,0.1541,8.34
4/19/2021,7:45:00,0.1543,8.408
4/19/2021,8:00:00,0.1542,8.473
4/19/2021,8:15:00,0.155,8.551
4/19/2021,8:30:00,0.1533,8.62
4/19/2021,8:45:00,0.1536,8.691
4/19/2021,9:00:00,0.1553,8.762
4/19/2021,9:15:00,0.1551,8.835
4/19/2021,9:30:00,0.1578,8.908
4/19/2021,9:45:00,0.1582,9
4/19/2021,10:00:00,0.1603,9.093
4/19/2021,10:15:00,0.1602,9.177
4/19/2021,10:30:00,0.1631,9.253
4/19/2021,10:45:00,0.1627,9.353
4/19/2021,11:00:00,0.1647,9.445
4/19/2021,11:15:00,0.1642,9.549
4/19/2021,11:30:00,0.1658,9.633
4/19/2021,11:45:00,0.1623,9.718
4/19/2021,12:00:00,0.1674,9.787
4/19/2021,12:15:00,0.1643,9.83
4/19/2021,12:30:00,0.1694,9.877
4/19/2021,12:45:00,0.1656,9.921
4/19/2021,13:00:00,0.1697,9.879
4/19/2021,13:15:00,0.1654,9.864
4/19/2021,13:30:00,0.1727,9.845
4/19/2021,13:45:00,0.168,9.847
4/19/2021,14:00:00,0.1712,9.818
4/19/2021,14:15:00,0.1656,9.777
4/19/2021,14:30:00,0.169,9.782
4/19/2021,14:45:00,0.1648,9.783
4/19/2021,15:00:00,0.1678,9.769
4/19/2021,15:15:00,0.1656,9.74
4/19/2021,15:30:00,0.1653,9.735
4/19/2021,15:45:00,0.1633,9.728
4/19/2021,16:00:00,0.1639,9.667
4/19/2021,16:15:00,0.1611,9.585
4/19/2021,16:30:00,0.1663,9.507
4/19/2021,16:45:00,0.1628,9.435
4/19/2021,17:00:00,0.1659,9.349
4/19/2021,17:15:00,0.1645,9.289
4/19/2021,17:30:00,0.1644,9.227
4/19/2021,17:45:00,0.1618,9.147
4/19/2021,18:00:00,0.1599,9.075
4/19/2021,18:15:00,0.1583,9.02
4/19/2021,18:30:00,0.161,8.977
4/19/2021,18:45:00,0.1613,8.938
4/19/2021,19:00:00,0.1597,8.906
4/19/2021,19:15:00,0.1602,8.869
4/19/2021,19:30:00,0.156,8.835
4/19/2021,19:45:00,0.1575,8.803
4/19/2021,20:00:00,0.1533,8.775
4/19/2021,20:15:00,0.1552,8.751
4/19/2021,20:30:00,0.1542,8.739
4/19/2021,20:45:00,0.1553,8.733
4/19/2021,21:00:00,0.1555,8.73
4/19/2021,21:15:00,0.1561,8.724
4/19/2021,21:30:00,0.1553,8.717
4/19/2021,21:45:00,0.1548,8.708
4/19/2021,22:00:00,0.1559,8.698
4/19/2021,22:15:00,0.157,8.69
4/19/2021,22:30:00,0.1553,8.682
4/19/2021,22:45:00,0.1562,8.677
4/19/2021,23:00:00,0.1521,8.662
4/19/2021,23:15:00,0.1529,8.642
4/19/2021,23:30:00,0.1473,8.632
4/19/2021,23:45:00,0.1496,8.637
4/20/2021,0:00:00,0.1487,8.636
4/20/2021,0:15:00,0.1478,8.638
4/20/2021,0:30:00,0.1566,8.645
4/20/2021,0:45:00,0.1561,8.656
4/20/2021,1:00:00,0.16,8.662
4/20/2021,1:15:00,0.1562,8.661
4/20/2021,1:30:00,0.1602,8.657
4/20/2021,1:45:00,0.1576,8.651
4/20/2021,2:00:00,0.1558,8.644
4/20/2021,2:15:00,0.1546,8.633
4/20/2021,2:30:00,0.1565,8.619
4/20/2021,2:45:00,0.1574,8.609
4/20/2021,3:00:00,0.1547,8.606
4/20/2021,3:15:00,0.1532,8.61
4/20/2021,3:30:00,0.1539,8.611
4/20/2021,3:45:00,0.1519,8.609
4/20/2021,4:00:00,0.1566,8.608
4/20/2021,4:15:00,0.1553,8.602
4/20/2021,4:30:00,0.1601,8.594
4/20/2021,4:45:00,0.1581,8.581
4/20/2021,5:00:00,0.1583,8.56
4/20/2021,5:15:00,0.1551,8.537
4/20/2021,5:30:00,0.1559,8.509
4/20/2021,5:45:00,0.1556,8.498
4/20/2021,6:00:00,0.1518,8.493
4/20/2021,6:15:00,0.1514,8.491
4/20/2021,6:30:00,0.15,8.497
4/20/2021,6:45:00,0.1505,8.508
4/20/2021,7:00:00,0.1506,8.516
4/20/2021,7:15:00,0.1518,8.516
4/20/2021,7:30:00,0.1511,8.514
4/20/2021,7:45:00,0.1523,8.52
4/20/2021,8:00:00,0.1524,8.537
4/20/2021,8:15:00,0.1525,8.559
4/20/2021,8:30:00,0.1539,8.576
4/20/2021,8:45:00,0.1545,8.592
4/20/2021,9:00:00,0.151,8.607
4/20/2021,9:15:00,0.1513,8.619
4/20/2021,9:30:00,0.1513,8.629
4/20/2021,9:45:00,0.1542,8.644
4/20/2021,10:00:00,0.1515,8.657
4/20/2021,10:15:00,0.1522,8.66
4/20/2021,10:30:00,0.1504,8.665
4/20/2021,10:45:00,0.1503,8.674
4/20/2021,11:00:00,0.1536,8.687
4/20/2021,11:15:00,0.1528,8.686
4/20/2021,11:30:00,0.1559,8.682
4/20/2021,11:45:00,0.1542,8.681
4/20/2021,12:00:00,0.1584,8.704
4/20/2021,12:15:00,0.1571,8.747
4/20/2021,12:30:00,0.1573,8.781
4/20/2021,12:45:00,0.1572,8.801
4/20/2021,13:00:00,0.1571,8.904
4/20/2021,13:15:00,0.1557,9.097
4/20/2021,13:30:00,0.1595,9.201
4/20/2021,13:45:00,0.1599,9.281
4/20/2021,14:00:00,0.1609,9.32
4/20/2021,14:15:00,0.1566,9.438
4/20/2021,14:30:00,0.1653,9.466
4/20/2021,14:45:00,0.163,9.349
4/20/2021,15:00:00,0.1682,9.208
4/20/2021,15:15:00,0.1672,9.126
4/20/2021,15:30:00,0.1671,9.07
4/20/2021,15:45:00,0.1649,9.151
4/20/2021,16:00:00,0.1654,9.29
4/20/2021,16:15:00,0.1621,9.327
4/20/2021,16:30:00,0.163,9.344
4/20/2021,16:45:00,0.1622,9.31
4/20/2021,17:00:00,0.1624,9.241
4/20/2021,17:15:00,0.1616,9.164
4/20/2021,17:30:00,0.1606,9.096
4/20/2021,17:45:00,0.1576,9.029
4/20/2021,18:00:00,0.1629,8.964
4/20/2021,18:15:00,0.1631,8.901
4/20/2021,18:30:00,0.1633,8.881
4/20/2021,18:45:00,0.1638,8.87
4/20/2021,19:00:00,0.1593,8.86
4/20/2021,19:15:00,0.1607,8.851
4/20/2021,19:30:00,0.1539,8.845
4/20/2021,19:45:00,0.1564,8.833
4/20/2021,20:00:00,0.152,8.818
4/20/2021,20:15:00,0.1545,8.796
4/20/2021,20:30:00,0.1506,8.771
4/20/2021,20:45:00,0.1529,8.746
4/20/2021,21:00:00,0.1509,8.728
4/20/2021,21:15:00,0.1492,8.709
4/20/2021,21:30:00,0.1567,8.69
4/20/2021,21:45:00,0.1575,8.678
4/20/2021,22:00:00,0.1568,8.662
4/20/2021,22:15:00,0.1574,8.652
4/20/2021,22:30:00,0.1551,8.66
4/20/2021,22:45:00,0.1573,8.66
4/20/2021,23:00:00,0.1501,8.66
4/20/2021,23:15:00,0.1515,8.643
4/20/2021,23:30:00,0.1476,8.619
4/20/2021,23:45:00,0.1497,8.6
4/21/2021,0:00:00,0.1473,8.585
4/21/2021,0:15:00,0.1446,8.573
4/21/2021,0:30:00,0.1547,8.564
4/21/2021,0:45:00,0.1569,8.557
4/21/2021,1:00:00,0.1489,8.546
4/21/2021,1:15:00,0.1499,8.534
4/21/2021,1:30:00,0.1485,8.512
4/21/2021,1:45:00,0.1471,8.488
4/21/2021,2:00:00,0.1511,8.467
4/21/2021,2:15:00,0.1514,8.451
4/21/2021,2:30:00,0.1509,8.425
4/21/2021,2:45:00,0.1507,8.404
4/21/2021,3:00:00,0.1476,8.38
4/21/2021,3:15:00,0.1473,8.357
4/21/2021,3:30:00,0.1455,8.336
4/21/2021,3:45:00,0.1443,8.314
4/21/2021,4:00:00,0.1459,8.291
4/21/2021,4:15:00,0.1462,8.279
4/21/2021,4:30:00,0.1459,8.261
4/21/2021,4:45:00,0.146,8.253
4/21/2021,5:00:00,0.1446,8.246
4/21/2021,5:15:00,0.1453,8.238
4/21/2021,5:30:00,0.1422,8.229
4/21/2021,5:45:00,0.1421,8.223
4/21/2021,6:00:00,0.1432,8.21
4/21/2021,6:15:00,0.1422,8.196
4/21/2021,6:30:00,0.1432,8.188
4/21/2021,6:45:00,0.1444,8.183
4/21/2021,7:00:00,0.1442,8.17
4/21/2021,7:15:00,0.1447,8.178
4/21/2021,7:30:00,0.1456,8.2
4/21/2021,7:45:00,0.1451,8.248
4/21/2021,8:00:00,0.15,8.319
4/21/2021,8:15:00,0.1524,8.376
4/21/2021,8:30:00,0.1544,8.445
4/21/2021,8:45:00,0.1545,8.514
4/21/2021,9:00:00,0.1565,8.578
4/21/2021,9:15:00,0.1559,8.65
4/21/2021,9:30:00,0.1581,8.723
4/21/2021,9:45:00,0.1579,8.81
4/21/2021,10:00:00,0.1627,8.895
4/21/2021,10:15:00,0.1619,8.998
4/21/2021,10:30:00,0.1656,9.097
4/21/2021,10:45:00,0.1623,9.199
4/21/2021,11:00:00,0.1688,9.297
4/21/2021,11:15:00,0.1669,9.403
4/21/2021,11:30:00,0.1704,9.505
4/21/2021,11:45:00,0.168,9.587
4/21/2021,12:00:00,0.1707,9.667
4/21/2021,12:15:00,0.1661,9.738
4/21/2021,12:30:00,0.1725,9.804
4/21/2021,12:45:00,0.1708,9.87
4/21/2021,13:00:00,0.1679,9.939
4/21/2021,13:15:00,0.1675,9.977
4/21/2021,13:30:00,0.161,10.005
4/21/2021,13:45:00,0.1563,10.017
4/21/2021,14:00:00,0.1672,10.019
4/21/2021,14:15:00,0.1644,10.005
4/21/2021,14:30:00,0.1689,9.974
4/21/2021,14:45:00,0.1627,9.935
4/21/2021,15:00:00,0.1729,9.888
4/21/2021,15:15:00,0.1707,9.853
4/21/2021,15:30:00,0.1691,9.825
4/21/2021,15:45:00,0.1657,9.809
4/21/2021,16:00:00,0.1646,9.78
4/21/2021,16:15:00,0.1661,9.731
4/21/2021,16:30:00,0.1634,9.68
4/21/2021,16:45:00,0.1618,9.615
4/21/2021,17:00:00,0.1595,9.54
4/21/2021,17:15:00,0.1581,9.47
4/21/2021,17:30:00,0.16,9.4
4/21/2021,17:45:00,0.1588,9.348
4/21/2021,18:00:00,0.1607,9.284
4/21/2021,18:15:00,0.1612,9.22
4/21/2021,18:30:00,0.159,9.169
4/21/2021,18:45:00,0.1597,9.119
4/21/2021,19:00:00,0.1567,9.076
4/21/2021,19:15:00,0.1603,9.028
4/21/2021,19:30:00,0.1536,8.986
4/21/2021,19:45:00,0.1567,8.956
4/21/2021,20:00:00,0.1497,8.927
4/21/2021,20:15:00,0.1537,8.9
4/21/2021,20:30:00,0.1516,8.878
4/21/2021,20:45:00,0.1549,8.867
4/21/2021,21:00:00,0.1502,8.848
4/21/2021,21:15:00,0.151,8.826
4/21/2021,21:30:00,0.1511,8.811
4/21/2021,21:45:00,0.1526,8.801
4/21/2021,22:00:00,0.1536,8.791
4/21/2021,22:15:00,0.1552,8.775
4/21/2021,22:30:00,0.1521,8.749
4/21/2021,22:45:00,0.1523,8.715
4/21/2021,23:00:00,0.1491,8.691
4/21/2021,23:15:00,0.1498,8.67
4/21/2021,23:30:00,0.1492,8.659
4/21/2021,23:45:00,0.15,8.641
4/22/2021,0:00:00,0.1501,8.622
4/22/2021,0:15:00,0.1521,8.6
4/22/2021,0:30:00,0.1509,8.575
4/22/2021,0:45:00,0.15,8.562
4/22/2021,1:00:00,0.1502,8.551
4/22/2021,1:15:00,0.1485,8.535
4/22/2021,1:30:00,0.1518,8.516
4/22/2021,1:45:00,0.1503,8.502
4/22/2021,2:00:00,0.153,8.486
4/22/2021,2:15:00,0.1517,8.466
4/22/2021,2:30:00,0.1505,8.452
4/22/2021,2:45:00,0.1506,8.436
4/22/2021,3:00:00,0.1487,8.428
4/22/2021,3:15:00,0.1507,8.42
4/22/2021,3:30:00,0.1451,8.408
4/22/2021,3:45:00,0.1429,8.395
4/22/2021,4:00:00,0.1468,8.379
4/22/2021,4:15:00,0.1505,8.36
4/22/2021,4:30:00,0.1446,8.338
4/22/2021,4:45:00,0.1452,8.322
4/22/2021,5:00:00,0.1408,8.302
4/22/2021,5:15:00,0.1421,8.297
4/22/2021,5:30:00,0.1413,8.291
4/22/2021,5:45:00,0.1426,8.278
4/22/2021,6:00:00,0.1426,8.271
4/22/2021,6:15:00,0.1451,8.268
4/22/2021,6:30:00,0.1416,8.258
4/22/2021,6:45:00,0.1418,8.272
4/22/2021,7:00:00,0.1424,8.296
4/22/2021,7:15:00,0.1454,8.333
4/22/2021,7:30:00,0.1465,8.376
4/22/2021,7:45:00,0.1462,8.435
4/22/2021,8:00:00,0.1514,8.495
4/22/2021,8:15:00,0.1541,8.556
4/22/2021,8:30:00,0.1503,8.64
4/22/2021,8:45:00,0.1505,8.717
4/22/2021,9:00:00,0.1522,8.755
4/22/2021,9:15:00,0.1528,8.834
4/22/2021,9:30:00,0.1573,8.896
4/22/2021,9:45:00,0.157,8.97
4/22/2021,10:00:00,0.1607,9.046
4/22/2021,10:15:00,0.1601,9.123
4/22/2021,10:30:00,0.1636,9.216
4/22/2021,10:45:00,0.1611,9.301
4/22/2021,11:00:00,0.1659,9.391
4/22/2021,11:15:00,0.1653,9.488
4/22/2021,11:30:00,0.167,9.568
4/22/2021,11:45:00,0.1628,9.643
4/22/2021,12:00:00,0.1703,9.723
4/22/2021,12:15:00,0.1685,9.777
4/22/2021,12:30:00,0.1696,9.864
4/22/2021,12:45:00,0.1702,9.927
4/22/2021,13:00:00,0.1643,9.966
4/22/2021,13:15:00,0.1634,9.98
4/22/2021,13:30:00,0.1577,9.994
4/22/2021,13:45:00,0.1545,9.997
4/22/2021,14:00:00,0.1624,9.991
4/22/2021,14:15:00,0.1592,9.96
4/22/2021,14:30:00,0.1664,9.913
4/22/2021,14:45:00,0.1628,9.854
4/22/2021,15:00:00,0.1669,9.808
4/22/2021,15:15:00,0.1651,9.761
4/22/2021,15:30:00,0.1616,9.719
4/22/2021,15:45:00,0.1611,9.688
4/22/2021,16:00:00,0.1565,9.66
4/22/2021,16:15:00,0.1549,9.591
4/22/2021,16:30:00,0.1561,9.525
4/22/2021,16:45:00,0.1574,9.448
4/22/2021,17:00:00,0.1543,9.366
4/22/2021,17:15:00,0.153,9.28
4/22/2021,17:30:00,0.156,9.201
4/22/2021,17:45:00,0.1552,9.123
4/22/2021,18:00:00,0.1563,9.053
4/22/2021,18:15:00,0.1569,8.984
4/22/2021,18:30:00,0.1517,8.922
4/22/2021,18:45:00,0.1521,8.866
4/22/2021,19:00:00,0.1505,8.805
4/22/2021,19:15:00,0.1529,8.752
4/22/2021,19:30:00,0.1474,8.704
4/22/2021,19:45:00,0.1518,8.67
4/22/2021,20:00:00,0.142,8.637
4/22/2021,20:15:00,0.1459,8.616
4/22/2021,20:30:00,0.1403,8.601
4/22/2021,20:45:00,0.1424,8.583
4/22/2021,21:00:00,0.1455,8.572
4/22/2021,21:15:00,0.1486,8.566
4/22/2021,21:30:00,0.1449,8.561
4/22/2021,21:45:00,0.1469,8.555
4/22/2021,22:00:00,0.1392,8.55
4/22/2021,22:15:00,0.1423,8.549
4/22/2021,22:30:00,0.1401,8.547
4/22/2021,22:45:00,0.1402,8.544
4/22/2021,23:00:00,0.1453,8.541
4/22/2021,23:15:00,0.145,8.535
4/22/2021,23:30:00,0.1456,8.528
4/22/2021,23:45:00,0.1467,8.515
4/23/2021,0:00:00,0.1418,8.494
4/23/2021,0:15:00,0.1442,8.478
4/23/2021,0:30:00,0.1402,8.475
4/23/2021,0:45:00,0.1409,8.48
4/23/2021,1:00:00,0.1401,8.482
4/23/2021,1:15:00,0.1403,8.468
4/23/2021,1:30:00,0.1419,8.447
4/23/2021,1:45:00,0.1408,8.416
4/23/2021,2:00:00,0.1431,8.395
4/23/2021,2:15:00,0.1419,8.365
4/23/2021,2:30:00,0.1423,8.334
4/23/2021,2:45:00,0.1429,8.317
4/23/2021,3:00:00,0.1391,8.304
4/23/2021,3:15:00,0.1389,8.295
4/23/2021,3:30:00,0.1396,8.292
4/23/2021,3:45:00,0.1401,8.293
4/23/2021,4:00:00,0.1408,8.283
4/23/2021,4:15:00,0.1403,8.267
4/23/2021,4:30:00,0.139,8.256
4/23/2021,4:45:00,0.1399,8.24
4/23/2021,5:00:00,0.1349,8.228
4/23/2021,5:15:00,0.1353,8.215
4/23/2021,5:30:00,0.1349,8.202
4/23/2021,5:45:00,0.1374,8.188
4/23/2021,6:00:00,0.1358,8.188
4/23/2021,6:15:00,0.134,8.188
4/23/2021,6:30:00,0.1386,8.188
4/23/2021,6:45:00,0.1408,8.193
4/23/2021,7:00:00,0.1403,8.216
4/23/2021,7:15:00,0.1395,8.235
4/23/2021,7:30:00,0.1449,8.266
4/23/2021,7:45:00,0.147,8.323
4/23/2021,8:00:00,0.1502,8.402
4/23/2021,8:15:00,0.149,8.47
4/23/2021,8:30:00,0.1506,8.546
4/23/2021,8:45:00,0.1518,8.621
4/23/2021,9:00:00,0.1528,8.694
4/23/2021,9:15:00,0.152,8.766
4/23/2021,9:30:00,0.1542,8.855
4/23/2021,9:45:00,0.154,8.931
4/23/2021,10:00:00,0.1567,9.018
4/23/2021,10:15:00,0.1556,9.091
4/23/2021,10:30:00,0.1608,9.157
4/23/2021,10:45:00,0.1601,9.244
4/23/2021,11:00:00,0.1645,9.313
4/23/2021,11:15:00,0.1619,9.448
4/23/2021,11:30:00,0.1688,9.51
4/23/2021,11:45:00,0.1654,9.568
4/23/2021,12:00:00,0.1707,9.644
4/23/2021,12:15:00,0.1675,9.666
4/23/2021,12:30:00,0.1673,9.715
4/23/2021,12:45:00,0.1631,9.81
4/23/2021,13:00:00,0.1678,9.843
4/23/2021,13:15:00,0.1663,9.856
4/23/2021,13:30:00,0.1667,9.88
4/23/2021,13:45:00,0.1631,9.861
4/23/2021,14:00:00,0.1691,9.789
4/23/2021,14:15:00,0.1647,9.731
4/23/2021,14:30:00,0.1722,9.627
4/23/2021,14:45:00,0.1657,9.553
4/23/2021,15:00:00,0.1717,9.462
4/23/2021,15:15:00,0.1676,9.388
4/23/2021,15:30:00,0.1684,9.422
4/23/2021,15:45:00,0.1651,9.42
4/23/2021,16:00:00,0.1662,9.444
4/23/2021,16:15:00,0.164,9.36
4/23/2021,16:30:00,0.1611,9.382
4/23/2021,16:45:00,0.1555,9.383
4/23/2021,17:00:00,0.1638,9.374
4/23/2021,17:15:00,0.1633,9.333
4/23/2021,17:30:00,0.1613,9.269
4/23/2021,17:45:00,0.1615,9.125
4/23/2021,18:00:00,0.1581,9.046
4/23/2021,18:15:00,0.1602,9.022
4/23/2021,18:30:00,0.1562,8.968
4/23/2021,18:45:00,0.157,8.933
4/23/2021,19:00:00,0.1561,8.9
4/23/2021,19:15:00,0.1585,8.853
4/23/2021,19:30:00,0.1502,8.814
4/23/2021,19:45:00,0.1549,8.782
4/23/2021,20:00:00,0.1438,8.757
4/23/2021,20:15:00,0.1507,8.74
4/23/2021,20:30:00,0.1408,8.727
4/23/2021,20:45:00,0.1458,8.719
4/23/2021,21:00:00,0.1424,8.713
4/23/2021,21:15:00,0.1459,8.709
4/23/2021,21:30:00,0.1486,8.697
4/23/2021,21:45:00,0.15,8.686
4/23/2021,22:00:00,0.1537,8.67
4/23/2021,22:15:00,0.1524,8.653
4/23/2021,22:30:00,0.1529,8.64
4/23/2021,22:45:00,0.154,8.631
4/23/2021,23:00:00,0.148,8.628
4/23/2021,23:15:00,0.1482,8.624
4/23/2021,23:30:00,0.1463,8.621
4/23/2021,23:45:00,0.1455,8.62
4/24/2021,0:00:00,0.1509,8.613
4/24/2021,0:15:00,0.1493,8.606
4/24/2021,0:30:00,0.1556,8.6
4/24/2021,0:45:00,0.1527,8.594
4/24/2021,1:00:00,0.1585,8.589
4/24/2021,1:15:00,0.1545,8.587
4/24/2021,1:30:00,0.16,8.584
4/24/2021,1:45:00,0.1573,8.58
4/24/2021,2:00:00,0.1592,8.577
4/24/2021,2:15:00,0.1566,8.573
4/24/2021,2:30:00,0.1568,8.574
4/24/2021,2:45:00,0.1551,8.571
4/24/2021,3:00:00,0.1543,8.574
4/24/2021,3:15:00,0.1533,8.578
4/24/2021,3:30:00,0.1559,8.583
4/24/2021,3:45:00,0.1545,8.582
4/24/2021,4:00:00,0.1564,8.581
4/24/2021,4:15:00,0.1559,8.582
4/24/2021,4:30:00,0.1549,8.58
4/24/2021,4:45:00,0.1536,8.573
4/24/2021,5:00:00,0.1565,8.565
4/24/2021,5:15:00,0.1567,8.558
4/24/2021,5:30:00,0.1547,8.555
4/24/2021,5:45:00,0.1541,8.552
4/24/2021,6:00:00,0.1515,8.551
4/24/2021,6:15:00,0.1535,8.551
4/24/2021,6:30:00,0.1486,8.552
4/24/2021,6:45:00,0.1482,8.559
4/24/2021,7:00:00,0.1514,8.566
4/24/2021,7:15:00,0.1527,8.574
4/24/2021,7:30:00,0.1522,8.584
4/24/2021,7:45:00,0.1514,8.591
4/24/2021,8:00:00,0.1514,8.601
4/24/2021,8:15:00,0.1519,8.619
4/24/2021,8:30:00,0.1525,8.641
4/24/2021,8:45:00,0.1534,8.654
4/24/2021,9:00:00,0.1558,8.671
4/24/2021,9:15:00,0.1549,8.694
4/24/2021,9:30:00,0.1561,8.732
4/24/2021,9:45:00,0.1571,8.767
4/24/2021,10:00:00,0.1525,8.859
4/24/2021,10:15:00,0.1544,9.016
4/24/2021,10:30:00,0.153,9.059
4/24/2021,10:45:00,0.152,9.18
4/24/2021,11:00:00,0.156,9.088
4/24/2021,11:15:00,0.1581,8.949
4/24/2021,11:30:00,0.1583,8.796
4/24/2021,11:45:00,0.1549,8.769
4/24/2021,12:00:00,0.1637,8.971
4/24/2021,12:15:00,0.1597,9.213
4/24/2021,12:30:00,0.1689,9.211
4/24/2021,12:45:00,0.168,9.21
4/24/2021,13:00:00,0.1643,9.232
4/24/2021,13:15:00,0.1613,9.396
4/24/2021,13:30:00,0.1612,9.474
4/24/2021,13:45:00,0.1609,9.436
4/24/2021,14:00:00,0.1633,9.429
4/24/2021,14:15:00,0.1631,9.338
4/24/2021,14:30:00,0.1614,9.223
4/24/2021,14:45:00,0.1572,9.142
4/24/2021,15:00:00,0.1637,9.154
4/24/2021,15:15:00,0.162,9.143
4/24/2021,15:30:00,0.162,9.029
4/24/2021,15:45:00,0.1609,8.955
4/24/2021,16:00:00,0.1598,8.947
4/24/2021,16:15:00,0.1597,8.942
4/24/2021,16:30:00,0.1604,8.926
4/24/2021,16:45:00,0.1596,8.877
4/24/2021,17:00:00,0.1562,8.822
4/24/2021,17:15:00,0.1554,8.778
4/24/2021,17:30:00,0.1548,8.752
4/24/2021,17:45:00,0.1528,8.724
4/24/2021,18:00:00,0.1581,8.7
4/24/2021,18:15:00,0.1581,8.704
4/24/2021,18:30:00,0.1578,8.681
4/24/2021,18:45:00,0.1564,8.655
4/24/2021,19:00:00,0.1552,8.631
4/24/2021,19:15:00,0.155,8.615
4/24/2021,19:30:00,0.1525,8.599
4/24/2021,19:45:00,0.1535,8.585
4/24/2021,20:00:00,0.1502,8.57
4/24/2021,20:15:00,0.1517,8.554
4/24/2021,20:30:00,0.1485,8.546
4/24/2021,20:45:00,0.1492,8.538
4/24/2021,21:00:00,0.1494,8.527
4/24/2021,21:15:00,0.1505,8.516
4/24/2021,21:30:00,0.1482,8.506
4/24/2021,21:45:00,0.1482,8.494
4/24/2021,22:00:00,0.1494,8.488
4/24/2021,22:15:00,0.1487,8.48
4/24/2021,22:30:00,0.1509,8.473
4/24/2021,22:45:00,0.1492,8.467
4/24/2021,23:00:00,0.1515,8.462
4/24/2021,23:15:00,0.1498,8.46
4/24/2021,23:30:00,0.1534,8.459
4/24/2021,23:45:00,0.1519,8.453
4/25/2021,0:00:00,0.1515,8.445
4/25/2021,0:15:00,0.1496,8.439
4/25/2021,0:30:00,0.1529,8.433
4/25/2021,0:45:00,0.1502,8.428
4/25/2021,1:00:00,0.1548,8.429
4/25/2021,1:15:00,0.1532,8.426
4/25/2021,1:30:00,0.1556,8.421
4/25/2021,1:45:00,0.1551,8.415
4/25/2021,2:00:00,0.1546,8.412
4/25/2021,2:15:00,0.152,8.408
4/25/2021,2:30:00,0.1547,8.398
4/25/2021,2:45:00,0.1532,8.385
4/25/2021,3:00:00,0.1551,8.384
4/25/2021,3:15:00,0.1527,8.383
4/25/2021,3:30:00,0.1556,8.376
4/25/2021,3:45:00,0.1553,8.359
4/25/2021,4:00:00,0.1522,8.355
4/25/2021,4:15:00,0.151,8.349
4/25/2021,4:30:00,0.1508,8.354
4/25/2021,4:45:00,0.1506,8.352
4/25/2021,5:00:00,0.1531,8.364
4/25/2021,5:15:00,0.1511,8.379
4/25/2021,5:30:00,0.1564,8.388
4/25/2021,5:45:00,0.1562,8.395
4/25/2021,6:00:00,0.1523,8.396
4/25/2021,6:15:00,0.1523,8.387
4/25/2021,6:30:00,0.1467,8.385
4/25/2021,6:45:00,0.1487,8.382
4/25/2021,7:00:00,0.1458,8.394
4/25/2021,7:15:00,0.1476,8.404
4/25/2021,7:30:00,0.1473,8.418
4/25/2021,7:45:00,0.1485,8.425
4/25/2021,8:00:00,0.1471,8.43
4/25/2021,8:15:00,0.1463,8.419
4/25/2021,8:30:00,0.1518,8.418
4/25/2021,8:45:00,0.1526,8.423
4/25/2021,9:00:00,0.1536,8.44
4/25/2021,9:15:00,0.153,8.462
4/25/2021,9:30:00,0.1514,8.522
4/25/2021,9:45:00,0.1519,8.61
4/25/2021,10:00:00,0.1523,8.601
4/25/2021,10:15:00,0.1555,8.633
4/25/2021,10:30:00,0.1491,8.617
4/25/2021,10:45:00,0.1499,8.611
4/25/2021,11:00:00,0.1457,8.634
4/25/2021,11:15:00,0.1459,8.613
4/25/2021,11:30:00,0.1483,8.598
4/25/2021,11:45:00,0.1493,8.594
4/25/2021,12:00:00,0.1541,8.578
4/25/2021,12:15:00,0.1526,8.507
4/25/2021,12:30:00,0.1551,8.453
4/25/2021,12:45:00,0.1546,8.429
4/25/2021,13:00:00,0.1522,8.481
4/25/2021,13:15:00,0.1482,8.554
4/25/2021,13:30:00,0.1607,8.613
4/25/2021,13:45:00,0.1622,8.688
4/25/2021,14:00:00,0.1619,8.711
4/25/2021,14:15:00,0.1578,8.745
4/25/2021,14:30:00,0.1617,8.818
4/25/2021,14:45:00,0.1631,8.899
4/25/2021,15:00:00,0.1577,8.94
4/25/2021,15:15:00,0.1605,8.985
4/25/2021,15:30:00,0.1461,9.08
4/25/2021,15:45:00,0.1499,9.18
4/25/2021,16:00:00,0.1389,8.987
4/25/2021,16:15:00,0.1359,8.9
4/25/2021,16:30:00,0.148,8.759
4/25/2021,16:45:00,0.1542,8.595
