"","date","time","ms","level","temperature"
"4445","8/16/2025","7:05:30 AM",0,9.3898,8.933
"4446","8/16/2025","7:20:30 AM",0,9.391,8.937
"4447","8/16/2025","7:35:30 AM",0,9.3915,8.943
"4448","8/16/2025","7:50:30 AM",0,9.3916,8.958
"4449","8/16/2025","8:05:30 AM",0,9.3925,8.977
"4450","8/16/2025","8:20:30 AM",0,9.3933,8.994
"4451","8/16/2025","8:35:30 AM",0,9.3932,9.007
"4452","8/16/2025","8:50:30 AM",0,9.3948,9.021
"4453","8/16/2025","9:05:30 AM",0,9.3945,9.041
"4454","8/16/2025","9:20:30 AM",0,9.3944,9.081
"4455","8/16/2025","9:35:30 AM",0,9.3958,9.155
"4456","8/16/2025","9:50:30 AM",0,9.396,9.201
"4457","8/16/2025","10:05:30 AM",0,9.3959,9.234
"4458","8/16/2025","10:20:30 AM",0,9.3981,9.292
"4459","8/16/2025","10:35:30 AM",0,9.399,9.324
"4460","8/16/2025","10:50:30 AM",0,9.3997,9.35
"4461","8/16/2025","11:05:30 AM",0,9.3993,9.382
"4462","8/16/2025","11:20:30 AM",0,9.3988,9.402
"4463","8/16/2025","11:35:30 AM",0,9.3982,9.419
"4464","8/16/2025","11:50:30 AM",0,9.3984,9.454
"4465","8/16/2025","12:05:30 PM",0,9.3975,9.488
"4466","8/16/2025","12:20:30 PM",0,9.3967,9.499
"4467","8/16/2025","12:35:30 PM",0,9.3966,9.521
"4468","8/16/2025","12:50:30 PM",0,9.3967,9.506
"4469","8/16/2025","1:05:30 PM",0,9.3972,9.503
"4470","8/16/2025","1:20:30 PM",0,9.3967,9.456
"4471","8/16/2025","1:35:30 PM",0,9.3949,9.383
"4472","8/16/2025","1:50:30 PM",0,9.3952,9.343
"4473","8/16/2025","2:05:30 PM",0,9.3959,9.397
"4474","8/16/2025","2:20:30 PM",0,9.396,9.409
"4475","8/16/2025","2:35:30 PM",0,9.3964,9.408
"4476","8/16/2025","2:50:30 PM",0,9.3962,9.395
"4477","8/16/2025","3:05:30 PM",0,9.395,9.351
"4478","8/16/2025","3:20:30 PM",0,9.3964,9.299
"4479","8/16/2025","3:35:30 PM",0,9.3955,9.263
"4480","8/16/2025","3:50:30 PM",0,9.3954,9.242
"4481","8/16/2025","4:05:30 PM",0,9.3937,9.284
"4482","8/16/2025","4:20:30 PM",0,9.3937,9.298
"4483","8/16/2025","4:35:30 PM",0,9.3933,9.293
"4484","8/16/2025","4:50:30 PM",0,9.3934,9.271
"4485","8/16/2025","5:05:30 PM",0,9.3936,9.258
"4486","8/16/2025","5:20:30 PM",0,9.3926,9.247
"4487","8/16/2025","5:35:30 PM",0,9.3922,9.215
"4488","8/16/2025","5:50:30 PM",0,9.3913,9.187
"4489","8/16/2025","6:05:30 PM",0,9.3915,9.172
"4490","8/16/2025","6:20:30 PM",0,9.3908,9.135
"4491","8/16/2025","6:35:30 PM",0,9.3902,9.112
"4492","8/16/2025","6:50:30 PM",0,9.39,9.085
"4493","8/16/2025","7:05:30 PM",0,9.3907,9.124
"4494","8/16/2025","7:20:30 PM",0,9.3909,9.216
"4495","8/16/2025","7:35:30 PM",0,9.3902,9.191
"4496","8/16/2025","7:50:30 PM",0,9.3906,9.125
"4497","8/16/2025","8:05:30 PM",0,9.3907,9.055
"4498","8/16/2025","8:20:30 PM",0,9.3923,9.003
"4499","8/16/2025","8:35:30 PM",0,9.3922,8.963
"4500","8/16/2025","8:50:30 PM",0,9.3925,8.924
"4501","8/16/2025","9:05:30 PM",0,9.3922,8.904
"4502","8/16/2025","9:20:30 PM",0,9.3929,8.89
"4503","8/16/2025","9:35:30 PM",0,9.3941,8.892
"4504","8/16/2025","9:50:30 PM",0,9.3933,8.89
"4505","8/16/2025","10:05:30 PM",0,9.3932,8.874
"4506","8/16/2025","10:20:30 PM",0,9.3926,8.859
"4507","8/16/2025","10:35:30 PM",0,9.3935,8.845
"4508","8/16/2025","10:50:30 PM",0,9.3922,8.844
"4509","8/16/2025","11:05:30 PM",0,9.3933,8.835
"4510","8/16/2025","11:20:30 PM",0,9.3921,8.827
"4511","8/16/2025","11:35:30 PM",0,9.3946,8.825
"4512","8/16/2025","11:50:30 PM",0,9.3942,8.816
"4513","8/17/2025","12:05:30 AM",0,9.3941,8.808
"4514","8/17/2025","12:20:30 AM",0,9.3939,8.805
"4515","8/17/2025","12:35:30 AM",0,9.3937,8.793
"4516","8/17/2025","12:50:30 AM",0,9.3933,8.786
"4517","8/17/2025","1:05:30 AM",0,9.3942,8.775
"4518","8/17/2025","1:20:30 AM",0,9.394,8.773
"4519","8/17/2025","1:35:30 AM",0,9.394,8.768
"4520","8/17/2025","1:50:30 AM",0,9.393,8.766
"4521","8/17/2025","2:05:30 AM",0,9.3913,8.764
"4522","8/17/2025","2:20:30 AM",0,9.392,8.759
"4523","8/17/2025","2:35:30 AM",0,9.3917,8.75
"4524","8/17/2025","2:50:30 AM",0,9.3919,8.746
"4525","8/17/2025","3:05:30 AM",0,9.3921,8.748
"4526","8/17/2025","3:20:30 AM",0,9.392,8.758
"4527","8/17/2025","3:35:30 AM",0,9.3914,8.764
"4528","8/17/2025","3:50:30 AM",0,9.3917,8.767
"4529","8/17/2025","4:05:30 AM",0,9.3912,8.772
"4530","8/17/2025","4:20:30 AM",0,9.392,8.782
"4531","8/17/2025","4:35:30 AM",0,9.3907,8.787
"4532","8/17/2025","4:50:30 AM",0,9.3921,8.795
"4533","8/17/2025","5:05:30 AM",0,9.3912,8.797
"4534","8/17/2025","5:20:30 AM",0,9.3909,8.801
"4535","8/17/2025","5:35:30 AM",0,9.3918,8.796
"4536","8/17/2025","5:50:30 AM",0,9.3962,8.793
"4537","8/17/2025","6:05:30 AM",0,9.3975,8.799
"4538","8/17/2025","6:20:30 AM",0,9.3982,8.81
"4539","8/17/2025","6:35:30 AM",0,9.3987,8.815
"4540","8/17/2025","6:50:30 AM",0,9.399,8.817
"4541","8/17/2025","7:05:30 AM",0,9.3993,8.82
"4542","8/17/2025","7:20:30 AM",0,9.4,8.837
"4543","8/17/2025","7:35:30 AM",0,9.4008,8.87
"4544","8/17/2025","7:50:30 AM",0,9.4016,8.907
"4545","8/17/2025","8:05:30 AM",0,9.4022,8.939
"4546","8/17/2025","8:20:30 AM",0,9.4026,8.961
"4547","8/17/2025","8:35:30 AM",0,9.4032,9.012
"4548","8/17/2025","8:50:30 AM",0,9.4054,9.128
"4549","8/17/2025","9:05:30 AM",0,9.4051,9.167
"4550","8/17/2025","9:20:30 AM",0,9.4051,9.194
"4551","8/17/2025","9:35:30 AM",0,9.407,9.267
"4552","8/17/2025","9:50:30 AM",0,9.4083,9.359
"4553","8/17/2025","10:05:30 AM",0,9.4103,9.446
"4554","8/17/2025","10:20:30 AM",0,9.4109,9.5
"4555","8/17/2025","10:35:30 AM",0,9.4119,9.563
"4556","8/17/2025","10:50:30 AM",0,9.4121,9.664
"4557","8/17/2025","11:05:30 AM",0,9.4114,9.746
"4558","8/17/2025","11:20:30 AM",0,9.4106,9.825
"4559","8/17/2025","11:35:30 AM",0,9.4095,9.898
"4560","8/17/2025","11:50:30 AM",0,9.4081,9.975
"4561","8/17/2025","12:05:30 PM",0,9.4069,10.075
"4562","8/17/2025","12:20:30 PM",0,9.4048,10.148
"4563","8/17/2025","12:35:30 PM",0,9.4027,10.184
"4564","8/17/2025","12:50:30 PM",0,9.4021,10.253
"4565","8/17/2025","1:05:30 PM",0,9.3999,10.269
"4566","8/17/2025","1:20:30 PM",0,9.3898,10.287
"4567","8/17/2025","1:35:30 PM",0,9.3903,10.35
"4568","8/17/2025","1:50:30 PM",0,9.3877,10.311
"4569","8/17/2025","2:05:30 PM",0,9.384,10.153
"4570","8/17/2025","2:20:30 PM",0,9.3803,10.013
"4571","8/17/2025","2:35:30 PM",0,9.3799,10.017
"4572","8/17/2025","2:50:30 PM",0,9.3813,10.1
"4573","8/17/2025","3:05:30 PM",0,9.3818,10.17
"4574","8/17/2025","3:20:30 PM",0,9.3808,10.213
"4575","8/17/2025","3:35:30 PM",0,9.3773,10.086
"4576","8/17/2025","3:50:30 PM",0,9.3763,10.027
"4577","8/17/2025","4:05:30 PM",0,9.3766,10.107
"4578","8/17/2025","4:20:30 PM",0,9.3746,10.076
"4579","8/17/2025","4:35:30 PM",0,9.3736,10.017
"4580","8/17/2025","4:50:30 PM",0,9.3717,9.986
"4581","8/17/2025","5:05:30 PM",0,9.3694,9.864
"4582","8/17/2025","5:20:30 PM",0,9.3688,9.856
"4583","8/17/2025","5:35:30 PM",0,9.3666,9.803
"4584","8/17/2025","5:50:30 PM",0,9.3645,9.726
"4585","8/17/2025","6:05:30 PM",0,9.3632,9.674
"4586","8/17/2025","6:20:30 PM",0,9.3616,9.629
"4587","8/17/2025","6:35:30 PM",0,9.3605,9.566
"4588","8/17/2025","6:50:30 PM",0,9.3592,9.479
"4589","8/17/2025","7:05:30 PM",0,9.3596,9.429
"4590","8/17/2025","7:20:30 PM",0,9.3599,9.431
"4591","8/17/2025","7:35:30 PM",0,9.3601,9.435
"4592","8/17/2025","7:50:30 PM",0,9.3608,9.424
"4593","8/17/2025","8:05:30 PM",0,9.361,9.409
"4594","8/17/2025","8:20:30 PM",0,9.3615,9.407
"4595","8/17/2025","8:35:30 PM",0,9.3624,9.427
"4596","8/17/2025","8:50:30 PM",0,9.3633,9.438
"4597","8/17/2025","9:05:30 PM",0,9.3634,9.405
"4598","8/17/2025","9:20:30 PM",0,9.3631,9.329
"4599","8/17/2025","9:35:30 PM",0,9.3617,9.23
"4600","8/17/2025","9:50:30 PM",0,9.3614,9.176
"4601","8/17/2025","10:05:30 PM",0,9.361,9.133
"4602","8/17/2025","10:20:30 PM",0,9.3627,9.094
"4603","8/17/2025","10:35:30 PM",0,9.363,9.065
"4604","8/17/2025","10:50:30 PM",0,9.3627,9.041
"4605","8/17/2025","11:05:30 PM",0,9.3714,9.012
"4606","8/17/2025","11:20:30 PM",0,9.3717,8.984
"4607","8/17/2025","11:35:30 PM",0,9.3731,8.989
"4608","8/17/2025","11:50:30 PM",0,9.3743,8.985
"4609","8/18/2025","12:05:30 AM",0,9.3742,8.974
"4610","8/18/2025","12:20:30 AM",0,9.3748,8.956
"4611","8/18/2025","12:35:30 AM",0,9.3749,8.935
"4612","8/18/2025","12:50:30 AM",0,9.3749,8.916
"4613","8/18/2025","1:05:30 AM",0,9.3742,8.898
"4614","8/18/2025","1:20:30 AM",0,9.3743,8.886
"4615","8/18/2025","1:35:30 AM",0,9.3745,8.874
"4616","8/18/2025","1:50:30 AM",0,9.3754,8.865
"4617","8/18/2025","2:05:30 AM",0,9.3748,8.848
"4618","8/18/2025","2:20:30 AM",0,9.3767,8.833
"4619","8/18/2025","2:35:30 AM",0,9.378,8.822
"4620","8/18/2025","2:50:30 AM",0,9.3793,8.809
"4621","8/18/2025","3:05:30 AM",0,9.3812,8.8
"4622","8/18/2025","3:20:30 AM",0,9.3822,8.798
"4623","8/18/2025","3:35:30 AM",0,9.3817,8.795
"4624","8/18/2025","3:50:30 AM",0,9.3817,8.787
"4625","8/18/2025","4:05:30 AM",0,9.3823,8.772
"4626","8/18/2025","4:20:30 AM",0,9.384,8.763
"4627","8/18/2025","4:35:30 AM",0,9.3845,8.754
"4628","8/18/2025","4:50:30 AM",0,9.3852,8.743
"4629","8/18/2025","5:05:30 AM",0,9.3857,8.735
"4630","8/18/2025","5:20:30 AM",0,9.3862,8.726
"4631","8/18/2025","5:35:30 AM",0,9.3863,8.714
"4632","8/18/2025","5:50:30 AM",0,9.3867,8.7
"4633","8/18/2025","6:05:30 AM",0,9.3877,8.684
"4634","8/18/2025","6:20:30 AM",0,9.3887,8.678
"4635","8/18/2025","6:35:30 AM",0,9.3891,8.67
"4636","8/18/2025","6:50:30 AM",0,9.3902,8.668
"4637","8/18/2025","7:05:30 AM",0,9.3913,8.672
"4638","8/18/2025","7:20:30 AM",0,9.3924,8.676
"4639","8/18/2025","7:35:30 AM",0,9.3936,8.689
"4640","8/18/2025","7:50:30 AM",0,9.396,8.722
"4641","8/18/2025","8:05:30 AM",0,9.3976,8.767
"4642","8/18/2025","8:20:30 AM",0,9.3983,8.817
"4643","8/18/2025","8:35:30 AM",0,9.3993,8.877
"4644","8/18/2025","8:50:30 AM",0,9.4009,8.935
"4645","8/18/2025","9:05:30 AM",0,9.4021,9
"4646","8/18/2025","9:20:30 AM",0,9.404,9.081
"4647","8/18/2025","9:35:30 AM",0,9.4047,9.152
"4648","8/18/2025","9:50:30 AM",0,9.4061,9.228
"4649","8/18/2025","10:05:30 AM",0,9.4082,9.327
"4650","8/18/2025","10:20:30 AM",0,9.4103,9.433
"4651","8/18/2025","10:35:30 AM",0,9.411,9.52
"4652","8/18/2025","10:50:30 AM",0,9.4116,9.598
"4653","8/18/2025","11:05:30 AM",0,9.413,9.682
"4654","8/18/2025","11:20:30 AM",0,9.4121,9.761
"4655","8/18/2025","11:35:30 AM",0,9.4115,9.859
"4656","8/18/2025","11:50:30 AM",0,9.4104,9.922
"4657","8/18/2025","12:05:30 PM",0,9.4097,9.971
"4658","8/18/2025","12:20:30 PM",0,9.4088,10.048
"4659","8/18/2025","12:35:30 PM",0,9.4083,10.099
"4660","8/18/2025","12:50:30 PM",0,9.4091,10.175
"4661","8/18/2025","1:05:30 PM",0,9.4075,10.257
"4662","8/18/2025","1:20:30 PM",0,9.4073,10.309
"4663","8/18/2025","1:35:30 PM",0,9.4064,10.351
"4664","8/18/2025","1:50:30 PM",0,9.4071,10.409
"4665","8/18/2025","2:05:30 PM",0,9.4063,10.433
"4666","8/18/2025","2:20:30 PM",0,9.4059,10.465
"4667","8/18/2025","2:35:30 PM",0,9.4062,10.436
"4668","8/18/2025","2:50:30 PM",0,9.4051,10.399
"4669","8/18/2025","3:05:30 PM",0,9.4031,10.337
"4670","8/18/2025","3:20:30 PM",0,9.4024,10.297
"4671","8/18/2025","3:35:30 PM",0,9.4017,10.263
"4672","8/18/2025","3:50:30 PM",0,9.4007,10.225
"4673","8/18/2025","4:05:30 PM",0,9.4005,10.191
"4674","8/18/2025","4:20:30 PM",0,9.3995,10.149
"4675","8/18/2025","4:35:30 PM",0,9.3997,10.076
"4676","8/18/2025","4:50:30 PM",0,9.398,9.997
"4677","8/18/2025","5:05:30 PM",0,9.397,9.917
"4678","8/18/2025","5:20:30 PM",0,9.3971,9.84
"4679","8/18/2025","5:35:30 PM",0,9.3956,9.756
"4680","8/18/2025","5:50:30 PM",0,9.3949,9.679
"4681","8/18/2025","6:05:30 PM",0,9.3945,9.619
"4682","8/18/2025","6:20:30 PM",0,9.3936,9.546
"4683","8/18/2025","6:35:30 PM",0,9.3934,9.481
"4684","8/18/2025","6:50:30 PM",0,9.3937,9.42
"4685","8/18/2025","7:05:30 PM",0,9.3932,9.341
"4686","8/18/2025","7:20:30 PM",0,9.3933,9.264
"4687","8/18/2025","7:35:30 PM",0,9.3926,9.185
"4688","8/18/2025","7:50:30 PM",0,9.3914,9.111
"4689","8/18/2025","8:05:30 PM",0,9.3906,9.051
"4690","8/18/2025","8:20:30 PM",0,9.391,8.999
"4691","8/18/2025","8:35:30 PM",0,9.3933,8.963
"4692","8/18/2025","8:50:30 PM",0,9.3943,8.944
"4693","8/18/2025","9:05:30 PM",0,9.394,8.919
"4694","8/18/2025","9:20:30 PM",0,9.3951,8.902
"4695","8/18/2025","9:35:30 PM",0,9.3958,8.89
"4696","8/18/2025","9:50:30 PM",0,9.3957,8.876
"4697","8/18/2025","10:05:30 PM",0,9.3963,8.858
"4698","8/18/2025","10:20:30 PM",0,9.396,8.838
"4699","8/18/2025","10:35:30 PM",0,9.3959,8.823
"4700","8/18/2025","10:50:30 PM",0,9.3961,8.814
"4701","8/18/2025","11:05:30 PM",0,9.3964,8.799
"4702","8/18/2025","11:20:30 PM",0,9.3977,8.784
"4703","8/18/2025","11:35:30 PM",0,9.3979,8.767
"4704","8/18/2025","11:50:30 PM",0,9.3987,8.757
"4705","8/19/2025","12:05:30 AM",0,9.4053,8.746
"4706","8/19/2025","12:20:30 AM",0,9.4047,8.737
"4707","8/19/2025","12:35:30 AM",0,9.4055,8.718
"4708","8/19/2025","12:50:30 AM",0,9.407,8.706
"4709","8/19/2025","1:05:30 AM",0,9.4082,8.696
"4710","8/19/2025","1:20:30 AM",0,9.4089,8.683
"4711","8/19/2025","1:35:30 AM",0,9.4097,8.67
"4712","8/19/2025","1:50:30 AM",0,9.4099,8.657
"4713","8/19/2025","2:05:30 AM",0,9.4108,8.649
"4714","8/19/2025","2:20:30 AM",0,9.4113,8.642
"4715","8/19/2025","2:35:30 AM",0,9.4123,8.636
"4716","8/19/2025","2:50:30 AM",0,9.4131,8.636
"4717","8/19/2025","3:05:30 AM",0,9.4137,8.631
"4718","8/19/2025","3:20:30 AM",0,9.4145,8.623
"4719","8/19/2025","3:35:30 AM",0,9.4144,8.621
"4720","8/19/2025","3:50:30 AM",0,9.4147,8.611
"4721","8/19/2025","4:05:30 AM",0,9.4147,8.606
"4722","8/19/2025","4:20:30 AM",0,9.4152,8.607
"4723","8/19/2025","4:35:30 AM",0,9.4155,8.603
"4724","8/19/2025","4:50:30 AM",0,9.4167,8.593
"4725","8/19/2025","5:05:30 AM",0,9.4165,8.58
"4726","8/19/2025","5:20:30 AM",0,9.4168,8.57
"4727","8/19/2025","5:35:30 AM",0,9.4166,8.558
"4728","8/19/2025","5:50:30 AM",0,9.4173,8.541
"4729","8/19/2025","6:05:30 AM",0,9.4181,8.532
"4730","8/19/2025","6:20:30 AM",0,9.4193,8.525
"4731","8/19/2025","6:35:30 AM",0,9.4208,8.512
"4732","8/19/2025","6:50:30 AM",0,9.4229,8.511
"4733","8/19/2025","7:05:30 AM",0,9.4242,8.514
"4734","8/19/2025","7:20:30 AM",0,9.425,8.532
"4735","8/19/2025","7:35:30 AM",0,9.4267,8.562
"4736","8/19/2025","7:50:30 AM",0,9.4277,8.606
"4737","8/19/2025","8:05:30 AM",0,9.4303,8.663
"4738","8/19/2025","8:20:30 AM",0,9.4317,8.727
"4739","8/19/2025","8:35:30 AM",0,9.4329,8.795
"4740","8/19/2025","8:50:30 AM",0,9.4338,8.86
"4741","8/19/2025","9:05:30 AM",0,9.4352,8.923
"4742","8/19/2025","9:20:30 AM",0,9.4362,8.995
"4743","8/19/2025","9:35:30 AM",0,9.4376,9.077
"4744","8/19/2025","9:50:30 AM",0,9.4395,9.165
"4745","8/19/2025","10:05:30 AM",0,9.4408,9.255
"4746","8/19/2025","10:20:30 AM",0,9.442,9.357
"4747","8/19/2025","10:35:30 AM",0,9.4429,9.45
"4748","8/19/2025","10:50:30 AM",0,9.4437,9.536
"4749","8/19/2025","11:05:30 AM",0,9.4444,9.63
"4750","8/19/2025","11:20:30 AM",0,9.4444,9.721
"4751","8/19/2025","11:35:30 AM",0,9.4442,9.81
"4752","8/19/2025","11:50:30 AM",0,9.4433,9.875
"4753","8/19/2025","12:05:30 PM",0,9.4436,9.953
"4754","8/19/2025","12:20:30 PM",0,9.4442,10.021
"4755","8/19/2025","12:35:30 PM",0,9.4418,10.091
"4756","8/19/2025","12:50:30 PM",0,9.4412,10.142
"4757","8/19/2025","1:05:30 PM",0,9.4399,10.199
"4758","8/19/2025","1:20:30 PM",0,9.4399,10.242
"4759","8/19/2025","1:35:30 PM",0,9.4387,10.283
"4760","8/19/2025","1:50:30 PM",0,9.4378,10.308
"4761","8/19/2025","2:05:30 PM",0,9.4296,10.335
"4762","8/19/2025","2:20:30 PM",0,9.429,10.347
"4763","8/19/2025","2:35:30 PM",0,9.4275,10.32
"4764","8/19/2025","2:50:30 PM",0,9.4261,10.271
"4765","8/19/2025","3:05:30 PM",0,9.4251,10.216
"4766","8/19/2025","3:20:30 PM",0,9.4233,10.158
"4767","8/19/2025","3:35:30 PM",0,9.4224,10.154
"4768","8/19/2025","3:50:30 PM",0,9.4205,10.094
"4769","8/19/2025","4:05:30 PM",0,9.4189,10.054
"4770","8/19/2025","4:20:30 PM",0,9.4179,10.046
"4771","8/19/2025","4:35:30 PM",0,9.4163,9.96
"4772","8/19/2025","4:50:30 PM",0,9.4159,9.909
"4773","8/19/2025","5:05:30 PM",0,9.4143,9.833
"4774","8/19/2025","5:20:30 PM",0,9.4123,9.742
"4775","8/19/2025","5:35:30 PM",0,9.4105,9.655
"4776","8/19/2025","5:50:30 PM",0,9.4098,9.57
"4777","8/19/2025","6:05:30 PM",0,9.4084,9.511
"4778","8/19/2025","6:20:30 PM",0,9.407,9.435
"4779","8/19/2025","6:35:30 PM",0,9.406,9.38
"4780","8/19/2025","6:50:30 PM",0,9.4066,9.42
"4781","8/19/2025","7:05:30 PM",0,9.4072,9.442
"4782","8/19/2025","7:20:30 PM",0,9.4076,9.43
"4783","8/19/2025","7:35:30 PM",0,9.4077,9.362
"4784","8/19/2025","7:50:30 PM",0,9.4085,9.336
"4785","8/19/2025","8:05:30 PM",0,9.4092,9.295
"4786","8/19/2025","8:20:30 PM",0,9.4174,9.237
"4787","8/19/2025","8:35:30 PM",0,9.4197,9.187
"4788","8/19/2025","8:50:30 PM",0,9.422,9.159
"4789","8/19/2025","9:05:30 PM",0,9.4236,9.13
"4790","8/19/2025","9:20:30 PM",0,9.4254,9.084
"4791","8/19/2025","9:35:30 PM",0,9.4269,9.04
"4792","8/19/2025","9:50:30 PM",0,9.4282,8.992
"4793","8/19/2025","10:05:30 PM",0,9.4295,8.957
"4794","8/19/2025","10:20:30 PM",0,9.4305,8.936
"4795","8/19/2025","10:35:30 PM",0,9.4314,8.925
"4796","8/19/2025","10:50:30 PM",0,9.4317,8.916
"4797","8/19/2025","11:05:30 PM",0,9.4309,8.91
"4798","8/19/2025","11:20:30 PM",0,9.4318,8.893
"4799","8/19/2025","11:35:30 PM",0,9.4336,8.877
"4800","8/19/2025","11:50:30 PM",0,9.4343,8.868
"4801","8/20/2025","12:05:30 AM",0,9.4358,8.859
"4802","8/20/2025","12:20:30 AM",0,9.4361,8.852
"4803","8/20/2025","12:35:30 AM",0,9.4361,8.837
"4804","8/20/2025","12:50:30 AM",0,9.4355,8.825
"4805","8/20/2025","1:05:30 AM",0,9.4358,8.809
"4806","8/20/2025","1:20:30 AM",0,9.4362,8.799
"4807","8/20/2025","1:35:30 AM",0,9.4359,8.791
"4808","8/20/2025","1:50:30 AM",0,9.437,8.781
"4809","8/20/2025","2:05:30 AM",0,9.4374,8.776
"4810","8/20/2025","2:20:30 AM",0,9.4376,8.768
"4811","8/20/2025","2:35:30 AM",0,9.4374,8.761
"4812","8/20/2025","2:50:30 AM",0,9.4379,8.762
"4813","8/20/2025","3:05:30 AM",0,9.4383,8.758
"4814","8/20/2025","3:20:30 AM",0,9.4384,8.75
"4815","8/20/2025","3:35:30 AM",0,9.4395,8.75
"4816","8/20/2025","3:50:30 AM",0,9.4398,8.743
"4817","8/20/2025","4:05:30 AM",0,9.4404,8.735
"4818","8/20/2025","4:20:30 AM",0,9.4417,8.726
"4819","8/20/2025","4:35:30 AM",0,9.4422,8.717
"4820","8/20/2025","4:50:30 AM",0,9.4423,8.716
"4821","8/20/2025","5:05:30 AM",0,9.442,8.713
"4822","8/20/2025","5:20:30 AM",0,9.442,8.706
"4823","8/20/2025","5:35:30 AM",0,9.4421,8.7
"4824","8/20/2025","5:50:30 AM",0,9.443,8.698
"4825","8/20/2025","6:05:30 AM",0,9.4435,8.695
"4826","8/20/2025","6:20:30 AM",0,9.4446,8.69
"4827","8/20/2025","6:35:30 AM",0,9.4455,8.682
"4828","8/20/2025","6:50:30 AM",0,9.4461,8.682
"4829","8/20/2025","7:05:30 AM",0,9.4478,8.682
"4830","8/20/2025","7:20:30 AM",0,9.4491,8.691
"4831","8/20/2025","7:35:30 AM",0,9.4504,8.71
"4832","8/20/2025","7:50:30 AM",0,9.4518,8.744
"4833","8/20/2025","8:05:30 AM",0,9.4535,8.789
"4834","8/20/2025","8:20:30 AM",0,9.4544,8.838
"4835","8/20/2025","8:35:30 AM",0,9.4558,8.896
"4836","8/20/2025","8:50:30 AM",0,9.4574,8.954
"4837","8/20/2025","9:05:30 AM",0,9.4587,9.015
"4838","8/20/2025","9:20:30 AM",0,9.4606,9.082
"4839","8/20/2025","9:35:30 AM",0,9.4616,9.158
"4840","8/20/2025","9:50:30 AM",0,9.4633,9.236
"4841","8/20/2025","10:05:30 AM",0,9.4654,9.321
"4842","8/20/2025","10:20:30 AM",0,9.4666,9.406
"4843","8/20/2025","10:35:30 AM",0,9.4687,9.503
"4844","8/20/2025","10:50:30 AM",0,9.4697,9.605
"4845","8/20/2025","11:05:30 AM",0,9.4702,9.689
"4846","8/20/2025","11:20:30 AM",0,9.4695,9.792
"4847","8/20/2025","11:35:30 AM",0,9.4679,9.871
"4848","8/20/2025","11:50:30 AM",0,9.467,9.939
"4849","8/20/2025","12:05:30 PM",0,9.4649,10.013
"4850","8/20/2025","12:20:30 PM",0,9.464,10.06
"4851","8/20/2025","12:35:30 PM",0,9.4633,10.142
"4852","8/20/2025","12:50:30 PM",0,9.4606,10.208
"4853","8/20/2025","1:05:30 PM",0,9.4602,10.262
"4854","8/20/2025","1:20:30 PM",0,9.4501,10.31
"4855","8/20/2025","1:35:30 PM",0,9.4502,10.343
"4856","8/20/2025","1:50:30 PM",0,9.4502,10.372
"4857","8/20/2025","2:05:30 PM",0,9.4493,10.396
"4858","8/20/2025","2:20:30 PM",0,9.4484,10.397
"4859","8/20/2025","2:35:30 PM",0,9.4467,10.374
"4860","8/20/2025","2:50:30 PM",0,9.4448,10.316
"4861","8/20/2025","3:05:30 PM",0,9.4428,10.292
"4862","8/20/2025","3:20:30 PM",0,9.4407,10.26
"4863","8/20/2025","3:35:30 PM",0,9.4382,10.188
"4864","8/20/2025","3:50:30 PM",0,9.4369,10.164
"4865","8/20/2025","4:05:30 PM",0,9.4371,10.142
"4866","8/20/2025","4:20:30 PM",0,9.4358,10.088
"4867","8/20/2025","4:35:30 PM",0,9.4339,10.016
"4868","8/20/2025","4:50:30 PM",0,9.4328,9.964
"4869","8/20/2025","5:05:30 PM",0,9.43,9.872
"4870","8/20/2025","5:20:30 PM",0,9.4286,9.81
"4871","8/20/2025","5:35:30 PM",0,9.4269,9.725
"4872","8/20/2025","5:50:30 PM",0,9.4259,9.673
"4873","8/20/2025","6:05:30 PM",0,9.4258,9.703
"4874","8/20/2025","6:20:30 PM",0,9.4257,9.697
"4875","8/20/2025","6:35:30 PM",0,9.4256,9.691
"4876","8/20/2025","6:50:30 PM",0,9.4239,9.623
"4877","8/20/2025","7:05:30 PM",0,9.424,9.579
"4878","8/20/2025","7:20:30 PM",0,9.4239,9.51
"4879","8/20/2025","7:35:30 PM",0,9.4237,9.445
"4880","8/20/2025","7:50:30 PM",0,9.423,9.382
"4881","8/20/2025","8:05:30 PM",0,9.423,9.34
"4882","8/20/2025","8:20:30 PM",0,9.4234,9.298
"4883","8/20/2025","8:35:30 PM",0,9.4229,9.258
"4884","8/20/2025","8:50:30 PM",0,9.4233,9.22
"4885","8/20/2025","9:05:30 PM",0,9.4237,9.198
"4886","8/20/2025","9:20:30 PM",0,9.4246,9.193
"4887","8/20/2025","9:35:30 PM",0,9.4256,9.185
"4888","8/20/2025","9:50:30 PM",0,9.4245,9.156
"4889","8/20/2025","10:05:30 PM",0,9.4242,9.117
"4890","8/20/2025","10:20:30 PM",0,9.4243,9.084
"4891","8/20/2025","10:35:30 PM",0,9.4239,9.052
"4892","8/20/2025","10:50:30 PM",0,9.4243,9.044
"4893","8/20/2025","11:05:30 PM",0,9.4242,9.027
"4894","8/20/2025","11:20:30 PM",0,9.4244,9
"4895","8/20/2025","11:35:30 PM",0,9.4247,8.982
"4896","8/20/2025","11:50:30 PM",0,9.4315,8.95
